period_high, period_low, ratio, date
1808, 712978, 2.685818, 2021-06-18T18:14:10.259Z
1766, 705554, 2.721062, 2021-06-18T18:14:25.258Z
1855, 709232, 2.604014, 2021-06-18T18:14:40.259Z
1812, 713362, 2.681333, 2021-06-18T18:14:55.260Z
1832, 714052, 2.654625, 2021-06-18T18:15:10.261Z
1822, 708046, 2.646744, 2021-06-18T18:15:25.263Z
1788, 708122, 2.697363, 2021-06-18T18:15:40.262Z
1842, 713642, 2.638698, 2021-06-18T18:15:55.264Z
1838, 713152, 2.642625, 2021-06-18T18:16:10.264Z
1828, 711416, 2.650613, 2021-06-18T18:16:25.265Z
1802, 706912, 2.671834, 2021-06-18T18:16:40.267Z
1808, 705750, 2.658590, 2021-06-18T18:16:55.267Z
1850, 706762, 2.601959, 2021-06-18T18:17:10.267Z
1784, 705570, 2.693669, 2021-06-18T18:17:25.268Z
1802, 709244, 2.680648, 2021-06-18T18:17:40.271Z
1816, 715364, 2.682935, 2021-06-18T18:17:55.270Z
1794, 714258, 2.711637, 2021-06-18T18:18:10.271Z
1770, 707440, 2.722170, 2021-06-18T18:18:25.272Z
1830, 705688, 2.626398, 2021-06-18T18:18:40.273Z
1782, 709426, 2.711430, 2021-06-18T18:18:55.274Z
1798, 707168, 2.678748, 2021-06-18T18:19:10.275Z
1826, 711420, 2.653531, 2021-06-18T18:19:25.278Z
1790, 709464, 2.699456, 2021-06-18T18:19:40.280Z
1850, 709244, 2.611096, 2021-06-18T18:19:55.277Z
1860, 706676, 2.587655, 2021-06-18T18:20:10.278Z
1778, 707138, 2.708765, 2021-06-18T18:20:25.279Z
1832, 708138, 2.632639, 2021-06-18T18:20:40.280Z
1786, 709230, 2.704609, 2021-06-18T18:20:55.281Z
1820, 713878, 2.671477, 2021-06-18T18:21:10.299Z
1782, 708292, 2.707095, 2021-06-18T18:21:25.284Z
1790, 710302, 2.702645, 2021-06-18T18:21:40.283Z
1830, 708410, 2.636529, 2021-06-18T18:21:55.288Z
1852, 715120, 2.629885, 2021-06-18T18:22:10.317Z
1832, 712484, 2.648797, 2021-06-18T18:22:25.632Z
1792, 713996, 2.713668, 2021-06-18T18:22:40.287Z
1870, 716264, 2.608738, 2021-06-18T18:22:55.288Z
1790, 707672, 2.692637, 2021-06-18T18:23:10.292Z
1786, 708322, 2.701147, 2021-06-18T18:23:25.289Z
1878, 716120, 2.597103, 2021-06-18T18:23:40.290Z
1844, 712946, 2.633265, 2021-06-18T18:23:55.291Z
1836, 716438, 2.657693, 2021-06-18T18:24:10.303Z
1824, 708154, 2.644246, 2021-06-18T18:24:25.326Z
1802, 712520, 2.693030, 2021-06-18T18:24:40.311Z
1804, 714512, 2.697565, 2021-06-18T18:24:55.328Z
1826, 708978, 2.644423, 2021-06-18T18:25:10.366Z
1824, 706520, 2.638144, 2021-06-18T18:25:25.374Z
1824, 709192, 2.648122, 2021-06-18T18:25:40.370Z
1810, 716184, 2.694914, 2021-06-18T18:25:55.380Z
1844, 713158, 2.634048, 2021-06-18T18:26:10.351Z
1846, 716566, 2.643769, 2021-06-18T18:26:25.344Z
1794, 716112, 2.718676, 2021-06-18T18:26:40.380Z
1831, 713390, 2.653613, 2021-06-18T18:26:55.409Z
1778, 709236, 2.716802, 2021-06-18T18:27:10.448Z
1638, 708772, 2.947078, 2021-06-18T18:27:25.439Z
1831, 708228, 2.634412, 2021-06-18T18:27:40.304Z
1846, 714192, 2.635010, 2021-06-18T18:27:55.384Z
1862, 711200, 2.601423, 2021-06-18T18:28:10.309Z
1832, 710942, 2.643064, 2021-06-18T18:28:25.307Z
