period_high, period_low, ratio, date
1388, 585268, 2.871866, 2021-06-21T20:12:55.790Z
1345, 584362, 2.959093, 2021-06-21T20:13:10.793Z
1349, 584552, 2.951278, 2021-06-21T20:13:25.791Z
1347, 585558, 2.960746, 2021-06-21T20:13:40.794Z
1380, 584386, 2.884162, 2021-06-21T20:13:55.814Z
1392, 587192, 2.873028, 2021-06-21T20:14:10.803Z
1382, 586240, 2.889125, 2021-06-21T20:14:25.809Z
1358, 585810, 2.938028, 2021-06-21T20:14:40.812Z
1374, 586046, 2.904985, 2021-06-21T20:14:55.834Z
1398, 587280, 2.861126, 2021-06-21T20:15:10.828Z
1402, 588050, 2.856703, 2021-06-21T20:15:28.404Z
1416, 588670, 2.831441, 2021-06-21T20:15:40.800Z
1374, 586928, 2.909357, 2021-06-21T20:15:55.800Z
1391, 587156, 2.874917, 2021-06-21T20:16:10.803Z
1338, 589744, 3.001970, 2021-06-21T20:16:25.810Z
1368, 586998, 2.922466, 2021-06-21T20:16:40.841Z
1352, 588530, 2.964769, 2021-06-21T20:16:55.859Z
1350, 590662, 2.979917, 2021-06-21T20:17:10.889Z
1412, 591326, 2.852274, 2021-06-21T20:17:25.805Z
1394, 590848, 2.886768, 2021-06-21T20:17:40.806Z
1396, 590592, 2.881383, 2021-06-21T20:17:55.807Z
1370, 591662, 2.941386, 2021-06-21T20:18:10.808Z
1412, 592522, 2.858043, 2021-06-21T20:18:25.809Z
1401, 591918, 2.877546, 2021-06-21T20:18:40.810Z
1366, 590790, 2.945652, 2021-06-21T20:18:55.812Z
1406, 591456, 2.865076, 2021-06-21T20:19:10.813Z
1430, 591806, 2.818657, 2021-06-21T20:19:25.842Z
1430, 592260, 2.820819, 2021-06-21T20:19:40.813Z
1418, 594644, 2.856142, 2021-06-21T20:19:55.877Z
1010, 595542, 4.015965, 2021-06-21T20:20:10.919Z
1434, 595166, 2.826753, 2021-06-21T20:20:25.925Z
1400, 595464, 2.896852, 2021-06-21T20:20:40.816Z
1438, 597834, 2.831527, 2021-06-21T20:20:55.826Z
1397, 598056, 2.915710, 2021-06-21T20:21:10.837Z
1404, 598580, 2.903715, 2021-06-21T20:21:25.843Z
1442, 597950, 2.824220, 2021-06-21T20:21:41.137Z
1406, 598632, 2.899837, 2021-06-21T20:21:55.866Z
1408, 599044, 2.897710, 2021-06-21T20:22:10.822Z
1448, 601368, 2.828594, 2021-06-21T20:22:25.823Z
1410, 600808, 2.902121, 2021-06-21T20:22:40.836Z
1448, 600312, 2.823627, 2021-06-21T20:22:55.826Z
1414, 602840, 2.903699, 2021-06-21T20:23:10.825Z
1456, 601812, 2.815130, 2021-06-21T20:23:25.840Z
1458, 602570, 2.814809, 2021-06-21T20:23:40.832Z
1420, 603184, 2.893080, 2021-06-21T20:23:55.828Z
1458, 605660, 2.829243, 2021-06-21T20:24:10.829Z
1460, 605388, 2.824099, 2021-06-21T20:24:25.830Z
1370, 606276, 3.014038, 2021-06-21T20:24:40.836Z
1430, 608674, 2.898996, 2021-06-21T20:25:10.878Z
1432, 608852, 2.895794, 2021-06-21T20:25:25.861Z
1504, 610300, 2.763723, 2021-06-21T20:25:40.908Z
1438, 612372, 2.900383, 2021-06-21T20:25:55.908Z
1424, 611698, 2.925674, 2021-06-21T20:26:10.843Z
1512, 613062, 2.761541, 2021-06-21T20:26:25.849Z
1444, 612512, 2.888992, 2021-06-21T20:26:40.914Z
1446, 612432, 2.884619, 2021-06-21T20:26:55.917Z
1490, 614732, 2.809949, 2021-06-21T20:27:10.956Z
1492, 616142, 2.812619, 2021-06-21T20:27:25.957Z
1494, 616980, 2.812674, 2021-06-21T20:27:40.841Z
1454, 617632, 2.893106, 2021-06-21T20:27:55.922Z
1430, 617348, 2.940309, 2021-06-21T20:28:10.935Z
1452, 617878, 2.898245, 2021-06-21T20:28:25.940Z
1462, 617756, 2.877852, 2021-06-21T20:28:40.951Z
1464, 617642, 2.873391, 2021-06-21T20:28:55.845Z
1442, 618662, 2.922046, 2021-06-21T20:29:10.846Z
1460, 618860, 2.886945, 2021-06-21T20:29:25.847Z
1462, 622088, 2.898033, 2021-06-21T20:29:40.848Z
1484, 621376, 2.851803, 2021-06-21T20:29:55.851Z
1510, 622992, 2.809988, 2021-06-21T20:30:10.850Z
1456, 622014, 2.909630, 2021-06-21T20:30:25.854Z
1464, 623876, 2.902392, 2021-06-21T20:30:40.852Z
1458, 623196, 2.911160, 2021-06-21T20:30:55.852Z
1514, 623748, 2.805965, 2021-06-21T20:31:10.853Z
1516, 625396, 2.809667, 2021-06-21T20:31:25.854Z
1514, 627768, 2.824049, 2021-06-21T20:31:40.855Z
1476, 627872, 2.897234, 2021-06-21T20:31:55.856Z
1514, 629032, 2.829735, 2021-06-21T20:32:25.892Z
1478, 628806, 2.897618, 2021-06-21T20:32:40.877Z
1472, 630134, 2.915574, 2021-06-21T20:32:56.445Z
1478, 630860, 2.907083, 2021-06-21T20:33:10.860Z
1480, 631994, 2.908374, 2021-06-21T20:33:25.868Z
1480, 633732, 2.916371, 2021-06-21T20:33:40.866Z
1482, 632584, 2.907160, 2021-06-21T20:33:55.872Z
1472, 633730, 2.932212, 2021-06-21T20:34:10.891Z
1482, 637076, 2.927804, 2021-06-21T20:34:25.864Z
1484, 636844, 2.922793, 2021-06-21T20:34:40.865Z
1526, 638460, 2.849562, 2021-06-21T20:34:55.866Z
1486, 639124, 2.929309, 2021-06-21T20:35:10.900Z
1526, 639330, 2.853445, 2021-06-21T20:35:25.921Z
1526, 641184, 2.861720, 2021-06-21T20:35:40.930Z
1488, 640428, 2.931341, 2021-06-21T20:35:55.940Z
1486, 640118, 2.933865, 2021-06-21T20:36:10.943Z
1528, 644000, 2.870526, 2021-06-21T20:36:25.944Z
1488, 644022, 2.947791, 2021-06-21T20:36:40.992Z
1528, 644168, 2.871274, 2021-06-21T20:36:55.992Z
1488, 645524, 2.954666, 2021-06-21T20:37:10.876Z
1483, 646582, 2.969486, 2021-06-21T20:37:25.875Z
1490, 648402, 2.963855, 2021-06-21T20:37:40.876Z
1492, 648762, 2.961525, 2021-06-21T20:37:55.877Z
1530, 651682, 2.900970, 2021-06-21T20:38:10.877Z
1492, 651526, 2.974143, 2021-06-21T20:38:25.880Z
1532, 652360, 2.900197, 2021-06-21T20:38:40.881Z
1528, 654092, 2.915509, 2021-06-21T20:38:55.961Z
1497, 654448, 2.977503, 2021-06-21T20:39:10.969Z
1540, 658036, 2.910234, 2021-06-21T20:39:25.967Z
1542, 658066, 2.906592, 2021-06-21T20:39:40.993Z
1502, 657696, 2.982320, 2021-06-21T20:39:55.987Z
1504, 658742, 2.983091, 2021-06-21T20:40:10.884Z
1504, 658730, 2.983036, 2021-06-21T20:40:25.885Z
1506, 659412, 2.982159, 2021-06-21T20:40:40.927Z
1506, 658880, 2.979753, 2021-06-21T20:40:55.975Z
1507, 659198, 2.979213, 2021-06-21T20:41:11.027Z
1510, 660128, 2.977489, 2021-06-21T20:41:26.011Z
1509, 662732, 2.991215, 2021-06-21T20:41:40.890Z
1554, 663240, 2.906823, 2021-06-21T20:41:55.911Z
1512, 662298, 2.983325, 2021-06-21T20:42:10.894Z
1512, 661576, 2.980073, 2021-06-21T20:42:25.892Z
1514, 663438, 2.984512, 2021-06-21T20:42:40.920Z
1516, 665088, 2.987988, 2021-06-21T20:42:55.894Z
1518, 665412, 2.985505, 2021-06-21T20:43:10.895Z
1560, 665728, 2.906506, 2021-06-21T20:43:25.895Z
1560, 665924, 2.907361, 2021-06-21T20:43:40.897Z
1517, 666274, 2.991343, 2021-06-21T20:43:55.905Z
1522, 665762, 2.979225, 2021-06-21T20:44:10.900Z
1522, 664692, 2.974437, 2021-06-21T20:44:25.901Z
1560, 666896, 2.911605, 2021-06-21T20:44:40.925Z
1522, 667020, 2.984854, 2021-06-21T20:44:55.933Z
1526, 667772, 2.980386, 2021-06-21T20:45:10.961Z
1524, 665974, 2.976263, 2021-06-21T20:45:25.975Z
1530, 666222, 2.965695, 2021-06-21T20:45:40.973Z
1534, 666502, 2.959205, 2021-06-21T20:45:55.983Z
1538, 666184, 2.950100, 2021-06-21T20:46:10.905Z
1535, 666558, 2.957525, 2021-06-21T20:46:25.906Z
1578, 667180, 2.879618, 2021-06-21T20:46:41.013Z
1540, 667556, 2.952337, 2021-06-21T20:47:11.036Z
1586, 667614, 2.866957, 2021-06-21T20:47:26.072Z
1586, 670146, 2.877830, 2021-06-21T20:47:40.911Z
1548, 667784, 2.938082, 2021-06-21T20:47:55.979Z
1552, 668200, 2.932335, 2021-06-21T20:48:10.997Z
1582, 670116, 2.884977, 2021-06-21T20:48:26.019Z
1556, 670798, 2.936169, 2021-06-21T20:48:40.914Z
1556, 669008, 2.928334, 2021-06-21T20:48:55.995Z
1550, 671726, 2.951613, 2021-06-21T20:49:11.034Z
1582, 670158, 2.885158, 2021-06-21T20:49:26.034Z
1560, 669884, 2.924650, 2021-06-21T20:49:41.043Z
1560, 670354, 2.926702, 2021-06-21T20:49:56.030Z
1566, 672500, 2.924822, 2021-06-21T20:50:11.053Z
1566, 674108, 2.931815, 2021-06-21T20:50:25.920Z
1568, 671324, 2.915983, 2021-06-21T20:50:40.921Z
1568, 671362, 2.916148, 2021-06-21T20:50:55.926Z
1610, 673660, 2.849796, 2021-06-21T20:51:10.995Z
1608, 672990, 2.850503, 2021-06-21T20:51:25.998Z
1616, 676070, 2.849372, 2021-06-21T20:51:41.174Z
1580, 675114, 2.910174, 2021-06-21T20:51:56.049Z
1610, 678612, 2.870745, 2021-06-21T20:52:10.929Z
1576, 680246, 2.939738, 2021-06-21T20:52:25.931Z
1614, 680278, 2.870660, 2021-06-21T20:52:40.928Z
1580, 684046, 2.948677, 2021-06-21T20:52:55.931Z
1648, 686900, 2.838803, 2021-06-21T20:53:10.930Z
1655, 692568, 2.850121, 2021-06-21T20:53:25.930Z
1656, 692658, 2.848770, 2021-06-21T20:53:40.931Z
1658, 698348, 2.868708, 2021-06-21T20:53:55.932Z
1702, 711700, 2.847976, 2021-06-21T20:54:10.955Z
1692, 711290, 2.863158, 2021-06-21T20:54:25.934Z
1700, 712126, 2.853034, 2021-06-21T20:54:41.030Z
1697, 712954, 2.861400, 2021-06-21T20:54:56.010Z
1702, 715050, 2.861382, 2021-06-21T20:55:11.027Z
1742, 716886, 2.802856, 2021-06-21T20:55:26.026Z
1742, 717476, 2.805163, 2021-06-21T20:55:41.074Z
1700, 719232, 2.881502, 2021-06-21T20:55:55.941Z
1694, 717244, 2.883716, 2021-06-21T20:56:10.940Z
1702, 719940, 2.880949, 2021-06-21T20:56:26.796Z
1702, 720800, 2.884391, 2021-06-21T20:56:40.948Z
1738, 719474, 2.819449, 2021-06-21T20:56:55.965Z
1694, 719348, 2.892175, 2021-06-21T20:57:10.988Z
1694, 720178, 2.895512, 2021-06-21T20:57:25.992Z
1700, 722698, 2.895389, 2021-06-21T20:57:40.999Z
1702, 719888, 2.880742, 2021-06-21T20:57:56.021Z
1701, 723170, 2.895576, 2021-06-21T20:58:11.056Z
1680, 722828, 2.930384, 2021-06-21T20:58:26.083Z
1704, 723964, 2.893652, 2021-06-21T20:58:40.953Z
1704, 723078, 2.890110, 2021-06-21T20:58:55.953Z
1702, 721632, 2.887721, 2021-06-21T20:59:10.960Z
1748, 721372, 2.810715, 2021-06-21T20:59:25.951Z
1752, 723068, 2.810891, 2021-06-21T20:59:40.952Z
1722, 720772, 2.850780, 2021-06-21T20:59:55.953Z
1714, 720722, 2.863887, 2021-06-21T21:00:10.954Z
1714, 721484, 2.866915, 2021-06-21T21:00:25.958Z
1712, 720990, 2.868299, 2021-06-21T21:00:40.956Z
1758, 723016, 2.801096, 2021-06-21T21:00:55.957Z
1744, 719578, 2.810155, 2021-06-21T21:01:10.971Z
1712, 723318, 2.877560, 2021-06-21T21:01:25.980Z
1710, 720642, 2.870268, 2021-06-21T21:01:41.422Z
1720, 723672, 2.865578, 2021-06-21T21:01:55.980Z
1724, 721308, 2.849590, 2021-06-21T21:02:26.042Z
1724, 721454, 2.850167, 2021-06-21T21:02:41.081Z
1728, 723268, 2.850719, 2021-06-21T21:02:55.963Z
1724, 725550, 2.866349, 2021-06-21T21:03:10.969Z
1766, 721874, 2.784003, 2021-06-21T21:03:25.965Z
1762, 721914, 2.790477, 2021-06-21T21:03:40.967Z
1700, 722216, 2.893458, 2021-06-21T21:03:55.971Z
1732, 721862, 2.838607, 2021-06-21T21:04:10.968Z
1726, 723144, 2.853533, 2021-06-21T21:04:26.090Z
1732, 721548, 2.837372, 2021-06-21T21:04:40.970Z
1734, 721920, 2.835561, 2021-06-21T21:04:56.071Z
1736, 722922, 2.836225, 2021-06-21T21:05:11.085Z
1736, 724478, 2.842330, 2021-06-21T21:05:26.090Z
1740, 722646, 2.828624, 2021-06-21T21:05:40.973Z
1742, 721900, 2.822460, 2021-06-21T21:05:55.974Z
1746, 723286, 2.821401, 2021-06-21T21:06:11.071Z
1720, 725306, 2.872048, 2021-06-21T21:06:26.096Z
1740, 725232, 2.838747, 2021-06-21T21:06:41.117Z
1722, 726746, 2.874408, 2021-06-21T21:06:55.977Z
1758, 725124, 2.809263, 2021-06-21T21:07:10.980Z
1804, 723574, 2.731778, 2021-06-21T21:07:25.979Z
1780, 724962, 2.773921, 2021-06-21T21:07:40.989Z
1768, 724522, 2.791054, 2021-06-21T21:07:55.981Z
1786, 725896, 2.768164, 2021-06-21T21:08:10.982Z
1774, 727216, 2.791957, 2021-06-21T21:08:25.985Z
1806, 726090, 2.738240, 2021-06-21T21:08:41.018Z
1782, 726862, 2.778070, 2021-06-21T21:08:56.074Z
1768, 726118, 2.797202, 2021-06-21T21:09:11.106Z
1826, 726844, 2.711061, 2021-06-21T21:09:25.988Z
1798, 727002, 2.753879, 2021-06-21T21:09:55.989Z
1796, 729096, 2.764886, 2021-06-21T21:10:11.030Z
1796, 726488, 2.754996, 2021-06-21T21:10:25.990Z
1802, 728582, 2.753737, 2021-06-21T21:10:41.003Z
1802, 729870, 2.758606, 2021-06-21T21:10:56.419Z
1785, 731086, 2.789518, 2021-06-21T21:11:10.993Z
1852, 730616, 2.686873, 2021-06-21T21:11:25.993Z
1852, 728736, 2.679959, 2021-06-21T21:11:41.009Z
1828, 728838, 2.715524, 2021-06-21T21:11:56.003Z
1802, 731344, 2.764177, 2021-06-21T21:12:10.996Z
1887, 731012, 2.638466, 2021-06-21T21:12:26.018Z
1812, 730350, 2.745186, 2021-06-21T21:12:41.069Z
1836, 727972, 2.700480, 2021-06-21T21:12:56.039Z
1808, 730592, 2.752171, 2021-06-21T21:13:11.071Z
1794, 732430, 2.780626, 2021-06-21T21:13:26.000Z
1806, 730948, 2.756561, 2021-06-21T21:13:41.001Z
1784, 729442, 2.784805, 2021-06-21T21:13:56.015Z
1791, 729006, 2.772263, 2021-06-21T21:14:11.043Z
1788, 731106, 2.784914, 2021-06-21T21:14:26.016Z
1762, 729830, 2.821076, 2021-06-21T21:14:41.006Z
1762, 729456, 2.819630, 2021-06-21T21:14:56.018Z
1778, 731194, 2.800914, 2021-06-21T21:15:11.387Z
1816, 732610, 2.747615, 2021-06-21T21:15:26.007Z
1784, 729232, 2.784004, 2021-06-21T21:15:41.011Z
1770, 729054, 2.805339, 2021-06-21T21:15:56.009Z
1776, 731882, 2.806707, 2021-06-21T21:16:11.010Z
1778, 730762, 2.799259, 2021-06-21T21:16:26.013Z
1777, 734292, 2.814364, 2021-06-21T21:16:41.013Z
1774, 731172, 2.807145, 2021-06-21T21:16:56.083Z
1760, 734114, 2.840860, 2021-06-21T21:17:11.093Z
1762, 731712, 2.828350, 2021-06-21T21:17:26.102Z
1768, 734032, 2.827689, 2021-06-21T21:17:41.015Z
1768, 730170, 2.812812, 2021-06-21T21:17:56.016Z
1768, 730828, 2.815346, 2021-06-21T21:18:11.018Z
1760, 733762, 2.839497, 2021-06-21T21:18:26.053Z
1768, 731120, 2.816471, 2021-06-21T21:18:41.019Z
1778, 732282, 2.805082, 2021-06-21T21:18:56.106Z
1764, 733330, 2.831390, 2021-06-21T21:19:11.150Z
1778, 731704, 2.802867, 2021-06-21T21:19:26.126Z
1788, 734162, 2.796555, 2021-06-21T21:19:41.151Z
1770, 732826, 2.819853, 2021-06-21T21:19:56.126Z
1768, 732070, 2.820131, 2021-06-21T21:20:11.024Z
1760, 734084, 2.840743, 2021-06-21T21:20:26.028Z
1766, 732970, 2.826796, 2021-06-21T21:20:41.027Z
1772, 731774, 2.812627, 2021-06-21T21:20:56.026Z
1766, 733780, 2.829920, 2021-06-21T21:21:11.027Z
1766, 732512, 2.825030, 2021-06-21T21:21:26.028Z
1762, 733612, 2.835695, 2021-06-21T21:21:41.620Z
1762, 736008, 2.844956, 2021-06-21T21:21:56.062Z
1762, 735846, 2.844330, 2021-06-21T21:22:11.030Z
1760, 735940, 2.847926, 2021-06-21T21:22:26.065Z
1758, 735932, 2.851135, 2021-06-21T21:22:41.032Z
1754, 735184, 2.854732, 2021-06-21T21:22:56.054Z
1762, 735702, 2.843773, 2021-06-21T21:23:11.034Z
1802, 736782, 2.784730, 2021-06-21T21:23:26.048Z
1806, 736214, 2.776420, 2021-06-21T21:23:41.058Z
1760, 737352, 2.853390, 2021-06-21T21:23:56.063Z
1756, 736652, 2.857175, 2021-06-21T21:24:11.104Z
1758, 735152, 2.848113, 2021-06-21T21:24:26.038Z
1758, 733606, 2.842123, 2021-06-21T21:24:41.039Z
1756, 735056, 2.850984, 2021-06-21T21:24:56.040Z
1754, 735316, 2.855245, 2021-06-21T21:25:11.041Z
1756, 737390, 2.860037, 2021-06-21T21:25:26.042Z
1756, 736958, 2.858361, 2021-06-21T21:25:41.043Z
1760, 737088, 2.852368, 2021-06-21T21:25:56.044Z
1750, 734066, 2.856906, 2021-06-21T21:26:11.111Z
1752, 735330, 2.858559, 2021-06-21T21:26:26.180Z
1760, 734412, 2.842013, 2021-06-21T21:26:41.046Z
1756, 733590, 2.845298, 2021-06-21T21:26:56.153Z
1758, 733966, 2.843518, 2021-06-21T21:27:11.053Z
1800, 736166, 2.785493, 2021-06-21T21:27:26.050Z
1804, 736628, 2.781062, 2021-06-21T21:27:41.052Z
1802, 737630, 2.787935, 2021-06-21T21:27:56.051Z
1846, 735722, 2.714444, 2021-06-21T21:28:11.097Z
1766, 735152, 2.835211, 2021-06-21T21:28:26.052Z
1764, 734898, 2.837445, 2021-06-21T21:28:41.163Z
1764, 735674, 2.840441, 2021-06-21T21:28:56.123Z
1764, 735898, 2.841305, 2021-06-21T21:29:11.154Z
1800, 739102, 2.796603, 2021-06-21T21:29:26.130Z
1770, 739494, 2.845511, 2021-06-21T21:29:41.057Z
1768, 736224, 2.836133, 2021-06-21T21:29:56.057Z
1766, 735500, 2.836553, 2021-06-21T21:30:11.107Z
1766, 736346, 2.839816, 2021-06-21T21:30:26.061Z
1766, 736686, 2.841127, 2021-06-21T21:30:41.128Z
1768, 736118, 2.835725, 2021-06-21T21:30:56.111Z
1758, 737876, 2.858666, 2021-06-21T21:31:11.062Z
1822, 739206, 2.763224, 2021-06-21T21:31:26.062Z
1810, 737194, 2.773973, 2021-06-21T21:31:41.088Z
1830, 738596, 2.748874, 2021-06-21T21:31:56.130Z
1758, 738578, 2.861386, 2021-06-21T21:32:11.081Z
1774, 739156, 2.837798, 2021-06-21T21:32:26.090Z
2177, 739574, 2.313780, 2021-06-21T21:32:41.099Z
1774, 739660, 2.839733, 2021-06-21T21:32:56.173Z
1776, 738406, 2.831726, 2021-06-21T21:33:11.204Z
1768, 737602, 2.841442, 2021-06-21T21:33:26.070Z
1804, 738912, 2.789685, 2021-06-21T21:33:41.071Z
1776, 739030, 2.834119, 2021-06-21T21:33:56.071Z
1774, 741108, 2.845292, 2021-06-21T21:34:11.073Z
1768, 740570, 2.852875, 2021-06-21T21:34:26.074Z
1774, 739080, 2.837506, 2021-06-21T21:34:41.074Z
1776, 738954, 2.833827, 2021-06-21T21:34:56.075Z
1772, 738426, 2.838195, 2021-06-21T21:35:11.076Z
1790, 738482, 2.809867, 2021-06-21T21:35:26.076Z
1838, 737776, 2.733871, 2021-06-21T21:35:41.585Z
1758, 738378, 2.860611, 2021-06-21T21:35:56.079Z
1772, 738530, 2.838594, 2021-06-21T21:36:11.079Z
1810, 738786, 2.779963, 2021-06-21T21:36:26.081Z
1770, 738382, 2.841232, 2021-06-21T21:36:41.081Z
1774, 741742, 2.847726, 2021-06-21T21:36:56.084Z
1440, 741892, 3.508950, 2021-06-21T21:37:11.083Z
1768, 741510, 2.856496, 2021-06-21T21:37:26.094Z
1800, 742526, 2.809559, 2021-06-21T21:37:41.116Z
1812, 742246, 2.789900, 2021-06-21T21:37:56.147Z
1768, 739440, 2.848522, 2021-06-21T21:38:11.145Z
1778, 742274, 2.843357, 2021-06-21T21:38:26.155Z
1772, 742596, 2.854222, 2021-06-21T21:38:41.163Z
1778, 739792, 2.833850, 2021-06-21T21:38:56.184Z
1774, 739442, 2.838896, 2021-06-21T21:39:11.159Z
1796, 741948, 2.813624, 2021-06-21T21:39:26.151Z
1836, 743074, 2.756502, 2021-06-21T21:39:41.186Z
1776, 742826, 2.848676, 2021-06-21T21:39:56.092Z
1796, 743298, 2.818743, 2021-06-21T21:40:11.093Z
1818, 742072, 2.780040, 2021-06-21T21:40:26.094Z
1778, 743566, 2.848306, 2021-06-21T21:40:41.095Z
1814, 742350, 2.787214, 2021-06-21T21:40:56.096Z
1780, 743596, 2.845221, 2021-06-21T21:41:11.754Z
1782, 744040, 2.843724, 2021-06-21T21:41:26.097Z
1784, 744192, 2.841117, 2021-06-21T21:41:41.099Z
1796, 741458, 2.811766, 2021-06-21T21:41:56.099Z
1820, 743704, 2.783092, 2021-06-21T21:42:11.102Z
1792, 744278, 2.828760, 2021-06-21T21:42:26.101Z
1780, 744402, 2.848305, 2021-06-21T21:42:41.102Z
1786, 742972, 2.833283, 2021-06-21T21:42:56.103Z
1822, 742290, 2.774752, 2021-06-21T21:43:11.104Z
1832, 743696, 2.764833, 2021-06-21T21:43:26.131Z
1832, 745284, 2.770737, 2021-06-21T21:43:41.105Z
1792, 745576, 2.833693, 2021-06-21T21:43:56.106Z
1804, 745574, 2.814836, 2021-06-21T21:44:11.107Z
1853, 741776, 2.726442, 2021-06-21T21:44:26.108Z
1786, 742104, 2.829973, 2021-06-21T21:44:41.116Z
1780, 742120, 2.839573, 2021-06-21T21:44:56.121Z
1794, 741740, 2.815971, 2021-06-21T21:45:11.113Z
1794, 742480, 2.818780, 2021-06-21T21:45:26.119Z
1796, 743800, 2.820647, 2021-06-21T21:45:41.135Z
1792, 742136, 2.820619, 2021-06-21T21:45:56.133Z
1792, 742954, 2.823728, 2021-06-21T21:46:11.120Z
1788, 744370, 2.835438, 2021-06-21T21:46:26.123Z
1796, 745790, 2.828194, 2021-06-21T21:46:41.116Z
1798, 743638, 2.816896, 2021-06-21T21:46:56.117Z
1842, 745956, 2.758179, 2021-06-21T21:47:26.118Z
1842, 742686, 2.746089, 2021-06-21T21:47:41.134Z
1800, 742742, 2.810376, 2021-06-21T21:47:56.121Z
1770, 744706, 2.865566, 2021-06-21T21:48:11.124Z
1826, 743730, 2.774045, 2021-06-21T21:48:26.142Z
1772, 742892, 2.855360, 2021-06-21T21:48:41.123Z
1796, 743536, 2.819646, 2021-06-21T21:48:56.124Z
1798, 745414, 2.823623, 2021-06-21T21:49:11.124Z
1798, 746126, 2.826320, 2021-06-21T21:49:26.125Z
1824, 743270, 2.775369, 2021-06-21T21:49:41.129Z
1804, 744990, 2.812631, 2021-06-21T21:49:56.137Z
1885, 747290, 2.700080, 2021-06-21T21:50:11.718Z
1802, 746478, 2.821377, 2021-06-21T21:50:26.129Z
1798, 743544, 2.816540, 2021-06-21T21:50:41.130Z
1836, 743698, 2.758817, 2021-06-21T21:50:56.140Z
1832, 747096, 2.777473, 2021-06-21T21:51:11.149Z
1846, 745234, 2.749539, 2021-06-21T21:51:26.171Z
1848, 744984, 2.745642, 2021-06-21T21:51:41.133Z
1802, 746000, 2.819570, 2021-06-21T21:51:56.134Z
1796, 745066, 2.825448, 2021-06-21T21:52:11.135Z
1812, 744096, 2.796853, 2021-06-21T21:52:26.208Z
1802, 745036, 2.815927, 2021-06-21T21:52:41.277Z
