period_high, period_low, ratio, date1330, 514652, 2.635488, 2021-06-14T15:40:46.495Z
1355, 522792, 2.627777, 2021-06-14T15:51:46.495Z
1414, 523018, 2.519220, 2021-06-14T15:52:01.495Z
1335, 520912, 2.657553, 2021-06-14T15:52:16.496Z
1326, 521974, 2.681046, 2021-06-14T15:52:31.500Z
1388, 524380, 2.573094, 2021-06-14T15:52:46.498Z
1362, 522054, 2.610581, 2021-06-14T15:53:01.499Z
1336, 523184, 2.667146, 2021-06-14T15:53:16.503Z
1410, 523130, 2.526908, 2021-06-14T15:53:31.500Z
1398, 523162, 2.548754, 2021-06-14T15:53:46.501Z
1337, 523494, 2.666731, 2021-06-14T15:54:01.502Z
1398, 523832, 2.552018, 2021-06-14T15:54:16.503Z
1335, 525536, 2.681144, 2021-06-14T15:54:31.516Z
1332, 527876, 2.699148, 2021-06-14T15:54:46.505Z
1346, 525536, 2.659233, 2021-06-14T15:55:01.515Z
1418, 524192, 2.517753, 2021-06-14T15:55:16.506Z
1352, 525552, 2.647512, 2021-06-14T15:55:31.550Z
1372, 523314, 2.597809, 2021-06-14T15:55:46.520Z
1372, 526614, 2.614190, 2021-06-14T15:56:01.510Z
1462, 526772, 2.453998, 2021-06-14T15:56:16.510Z
1358, 525210, 2.634099, 2021-06-14T15:56:31.513Z
1406, 525772, 2.546895, 2021-06-14T15:56:46.513Z
1366, 527052, 2.627857, 2021-06-14T15:57:01.515Z
1398, 526712, 2.566049, 2021-06-14T15:57:16.516Z
1376, 528180, 2.614342, 2021-06-14T15:57:31.584Z
1403, 529160, 2.568788, 2021-06-14T15:57:46.602Z
1384, 528070, 2.598689, 2021-06-14T15:58:01.623Z
1400, 529318, 2.575061, 2021-06-14T15:58:16.517Z
1402, 529658, 2.573040, 2021-06-14T15:58:31.518Z
1362, 529066, 2.645646, 2021-06-14T15:58:46.518Z
1384, 530446, 2.610382, 2021-06-14T15:59:01.521Z
1420, 531784, 2.550620, 2021-06-14T15:59:16.521Z
1372, 532704, 2.644422, 2021-06-14T15:59:31.521Z
1353, 531996, 2.677993, 2021-06-14T15:59:46.525Z
1338, 532950, 2.712872, 2021-06-14T16:00:01.523Z
1335, 534056, 2.724611, 2021-06-14T16:00:16.524Z
1384, 534022, 2.627980, 2021-06-14T16:00:31.525Z
1402, 533842, 2.593365, 2021-06-14T16:00:46.525Z
1398, 535194, 2.607372, 2021-06-14T16:01:01.527Z
1406, 537454, 2.603484, 2021-06-14T16:01:16.528Z
1456, 535210, 2.503582, 2021-06-14T16:01:31.528Z
1378, 538590, 2.662000, 2021-06-14T16:01:46.529Z
1400, 537598, 2.615342, 2021-06-14T16:02:01.530Z
1388, 539054, 2.645098, 2021-06-14T16:02:16.552Z
1365, 541286, 2.700804, 2021-06-14T16:02:31.531Z
1364, 539926, 2.695993, 2021-06-14T16:02:46.532Z
1442, 541164, 2.556010, 2021-06-14T16:03:01.533Z
1410, 543356, 2.624607, 2021-06-14T16:03:16.534Z
1400, 543888, 2.645942, 2021-06-14T16:03:31.538Z
1422, 543324, 2.602305, 2021-06-14T16:03:46.536Z
1442, 568752, 2.686313, 2021-06-14T16:04:01.537Z
1418, 579136, 2.781655, 2021-06-14T16:04:16.540Z
1450, 583204, 2.739375, 2021-06-14T16:04:31.539Z
1494, 584242, 2.663429, 2021-06-14T16:04:46.539Z
1484, 583306, 2.677081, 2021-06-14T16:05:01.546Z
1426, 585638, 2.797104, 2021-06-14T16:05:16.541Z
1442, 585770, 2.766692, 2021-06-14T16:05:31.542Z
1448, 589208, 2.771398, 2021-06-14T16:05:46.543Z
1436, 588172, 2.789644, 2021-06-14T16:06:01.545Z
1470, 591610, 2.741051, 2021-06-14T16:06:16.545Z
1466, 591460, 2.747833, 2021-06-14T16:06:31.546Z
1440, 592756, 2.803576, 2021-06-14T16:06:46.546Z
1408, 591856, 2.862941, 2021-06-14T16:07:01.548Z
1412, 596232, 2.875938, 2021-06-14T16:07:16.549Z
1400, 594986, 2.894527, 2021-06-14T16:07:31.549Z
1400, 598882, 2.913481, 2021-06-14T16:07:46.550Z
1434, 596350, 2.832377, 2021-06-14T16:08:01.555Z
1412, 599476, 2.891585, 2021-06-14T16:08:16.566Z
1490, 599020, 2.738129, 2021-06-14T16:08:31.552Z
1514, 602080, 2.708490, 2021-06-14T16:08:46.553Z
1462, 599894, 2.794641, 2021-06-14T16:09:01.554Z
1446, 602420, 2.837462, 2021-06-14T16:09:16.555Z
1444, 600240, 2.831109, 2021-06-14T16:09:31.559Z
1450, 601446, 2.825059, 2021-06-14T16:09:46.557Z
1442, 600258, 2.835121, 2021-06-14T16:10:01.558Z
1414, 603742, 2.908044, 2021-06-14T16:10:16.633Z
1386, 601164, 2.954124, 2021-06-14T16:10:31.561Z
1414, 602862, 2.903805, 2021-06-14T16:10:46.560Z
1522, 598882, 2.679943, 2021-06-14T16:11:01.561Z
1426, 601088, 2.870896, 2021-06-14T16:11:16.562Z
1468, 597728, 2.773170, 2021-06-14T16:11:31.563Z
1518, 596110, 2.674567, 2021-06-14T16:11:46.565Z
1414, 596454, 2.872939, 2021-06-14T16:12:01.565Z
1434, 593186, 2.817349, 2021-06-14T16:12:16.569Z
1470, 592634, 2.745795, 2021-06-14T16:12:31.572Z
1514, 591598, 2.661336, 2021-06-14T16:12:46.573Z
1492, 587988, 2.684099, 2021-06-14T16:13:01.568Z
1448, 588060, 2.765999, 2021-06-14T16:13:16.573Z
1450, 583306, 2.739853, 2021-06-14T16:13:31.584Z
1469, 582532, 2.700828, 2021-06-14T16:13:46.584Z
1442, 577472, 2.727499, 2021-06-14T16:14:01.610Z
1446, 575200, 2.709253, 2021-06-14T16:14:16.572Z
1514, 570302, 2.565535, 2021-06-14T16:14:31.637Z
1452, 570234, 2.674764, 2021-06-14T16:14:46.654Z
1438, 565312, 2.677492, 2021-06-14T16:15:01.672Z
1398, 565214, 2.753624, 2021-06-14T16:15:16.667Z
1449, 561284, 2.638233, 2021-06-14T16:15:31.578Z
1446, 562658, 2.650178, 2021-06-14T16:15:46.578Z
1438, 561686, 2.660318, 2021-06-14T16:16:01.578Z
1414, 565110, 2.721965, 2021-06-14T16:16:16.579Z
1442, 567470, 2.680258, 2021-06-14T16:16:31.601Z
1510, 572386, 2.581731, 2021-06-14T16:16:46.623Z
1516, 577072, 2.592566, 2021-06-14T16:17:01.647Z
1462, 579856, 2.701293, 2021-06-14T16:17:16.657Z
1460, 588334, 2.744543, 2021-06-14T16:17:31.660Z
1422, 592854, 2.839534, 2021-06-14T16:17:46.585Z
1411, 599198, 2.892293, 2021-06-14T16:18:01.609Z
1466, 602224, 2.797841, 2021-06-14T16:18:16.586Z
1424, 608064, 2.908293, 2021-06-14T16:18:31.658Z
1467, 614372, 2.852333, 2021-06-14T16:18:46.653Z
1514, 616778, 2.774610, 2021-06-14T16:19:01.678Z
1444, 618328, 2.916424, 2021-06-14T16:19:16.679Z
1530, 622144, 2.769481, 2021-06-14T16:19:31.600Z
1442, 622638, 2.940826, 2021-06-14T16:19:46.592Z
1424, 627514, 3.001320, 2021-06-14T16:20:01.592Z
1480, 628912, 2.894190, 2021-06-14T16:20:16.593Z
1486, 629566, 2.885502, 2021-06-14T16:20:31.595Z
1528, 633332, 2.822975, 2021-06-14T16:20:46.600Z
1468, 631042, 2.927731, 2021-06-14T16:21:01.596Z
1442, 632570, 2.987736, 2021-06-14T16:21:16.597Z
1492, 632568, 2.887602, 2021-06-14T16:21:31.598Z
1481, 633266, 2.912259, 2021-06-14T16:21:46.599Z
1522, 635714, 2.844763, 2021-06-14T16:22:01.600Z
1436, 631352, 2.994443, 2021-06-14T16:22:16.616Z
1484, 630058, 2.891649, 2021-06-14T16:22:31.626Z
1436, 629934, 2.987718, 2021-06-14T16:22:46.603Z
1440, 622848, 2.945903, 2021-06-14T16:23:01.605Z
1490, 621618, 2.841425, 2021-06-14T16:23:16.604Z
1478, 616562, 2.841196, 2021-06-14T16:23:31.607Z
1490, 609810, 2.787451, 2021-06-14T16:23:46.606Z
1445, 605012, 2.851642, 2021-06-14T16:24:01.628Z
1491, 602486, 2.752126, 2021-06-14T16:24:16.622Z
1520, 597418, 2.676909, 2021-06-14T16:24:31.636Z
1470, 591664, 2.741301, 2021-06-14T16:24:46.639Z
1484, 591722, 2.715706, 2021-06-14T16:25:01.645Z
1528, 596846, 2.660344, 2021-06-14T16:25:16.611Z
1470, 600140, 2.780572, 2021-06-14T16:25:31.614Z
1424, 609236, 2.913899, 2021-06-14T16:25:46.612Z
1481, 613844, 2.822941, 2021-06-14T16:26:01.616Z
1442, 621848, 2.937094, 2021-06-14T16:26:16.614Z
1436, 631048, 2.993001, 2021-06-14T16:26:31.615Z
1520, 632718, 2.835081, 2021-06-14T16:26:46.617Z
1464, 637328, 2.964974, 2021-06-14T16:27:01.617Z
1506, 641152, 2.899579, 2021-06-14T16:27:16.618Z
1508, 642886, 2.903565, 2021-06-14T16:27:31.618Z
1416, 643438, 3.094870, 2021-06-14T16:27:46.621Z
1490, 644120, 2.944282, 2021-06-14T16:28:01.620Z
1480, 646664, 2.975883, 2021-06-14T16:28:16.621Z
1554, 647370, 2.837269, 2021-06-14T16:28:31.622Z
1554, 643366, 2.819720, 2021-06-14T16:28:46.623Z
1534, 639738, 2.840375, 2021-06-14T16:29:01.630Z
1452, 637280, 2.989252, 2021-06-14T16:29:16.625Z
1482, 629684, 2.893832, 2021-06-14T16:29:31.627Z
1495, 623748, 2.841626, 2021-06-14T16:29:46.626Z
1448, 622762, 2.929223, 2021-06-14T16:30:01.627Z
1472, 619370, 2.865769, 2021-06-14T16:30:16.632Z
1502, 620538, 2.813827, 2021-06-14T16:30:31.629Z
1548, 627486, 2.760781, 2021-06-14T16:30:46.640Z
1464, 632370, 2.941908, 2021-06-14T16:31:01.631Z
1458, 637128, 2.976241, 2021-06-14T16:31:16.696Z
1468, 643630, 2.986133, 2021-06-14T16:31:31.632Z
1462, 643422, 2.997419, 2021-06-14T16:31:46.633Z
1496, 648404, 2.951977, 2021-06-14T16:32:01.634Z
1462, 648112, 3.019268, 2021-06-14T16:32:16.635Z
1463, 651746, 3.034122, 2021-06-14T16:32:31.636Z
1564, 653096, 2.844063, 2021-06-14T16:32:46.725Z
1554, 654006, 2.866353, 2021-06-14T16:33:01.638Z
1490, 653912, 2.989042, 2021-06-14T16:33:16.638Z
1506, 652994, 2.953134, 2021-06-14T16:33:31.640Z
1460, 653890, 3.050358, 2021-06-14T16:33:46.640Z
1454, 649514, 3.042447, 2021-06-14T16:34:01.641Z
1500, 644540, 2.926560, 2021-06-14T16:34:16.642Z
1502, 641066, 2.906911, 2021-06-14T16:34:31.643Z
1482, 639684, 2.939789, 2021-06-14T16:34:46.644Z
1500, 641954, 2.914819, 2021-06-14T16:35:01.645Z
1524, 643388, 2.875325, 2021-06-14T16:35:16.648Z
1570, 647798, 2.810211, 2021-06-14T16:35:31.646Z
1504, 651672, 2.951074, 2021-06-14T16:35:46.647Z
1522, 655250, 2.932184, 2021-06-14T16:36:01.648Z
1542, 656328, 2.898915, 2021-06-14T16:36:16.650Z
1514, 656340, 2.952582, 2021-06-14T16:36:31.650Z
1556, 656554, 2.873821, 2021-06-14T16:36:46.650Z
1562, 660978, 2.882072, 2021-06-14T16:37:01.652Z
1530, 661900, 2.946455, 2021-06-14T16:37:16.666Z
1530, 660152, 2.938674, 2021-06-14T16:37:31.656Z
1488, 664878, 3.043252, 2021-06-14T16:37:46.654Z
1502, 661126, 2.997873, 2021-06-14T16:38:01.655Z
1496, 659998, 3.004761, 2021-06-14T16:38:16.656Z
1544, 656658, 2.896616, 2021-06-14T16:38:31.658Z
1534, 658732, 2.924707, 2021-06-14T16:38:46.658Z
1486, 655634, 3.004980, 2021-06-14T16:39:01.659Z
1542, 657648, 2.904745, 2021-06-14T16:39:16.660Z
1538, 658692, 2.916923, 2021-06-14T16:39:31.660Z
1524, 663692, 2.966064, 2021-06-14T16:39:46.664Z
1540, 661120, 2.923873, 2021-06-14T16:40:01.662Z
1504, 662646, 3.000770, 2021-06-14T16:40:16.663Z
1534, 664030, 2.948229, 2021-06-14T16:40:31.664Z
1576, 664672, 2.872434, 2021-06-14T16:40:46.664Z
1580, 663922, 2.861929, 2021-06-14T16:41:01.667Z
1558, 667432, 2.917686, 2021-06-14T16:41:16.667Z
1552, 668510, 2.933696, 2021-06-14T16:41:31.667Z
1538, 666232, 2.950313, 2021-06-14T16:41:46.668Z
1535, 668564, 2.966426, 2021-06-14T16:42:01.669Z
1488, 668156, 3.058256, 2021-06-14T16:42:16.670Z
1546, 667286, 2.939689, 2021-06-14T16:42:31.706Z
1510, 663466, 2.992544, 2021-06-14T16:42:46.720Z
1560, 663572, 2.897093, 2021-06-14T16:43:01.723Z
1522, 664780, 2.974831, 2021-06-14T16:43:16.724Z
1532, 668144, 2.970368, 2021-06-14T16:43:31.674Z
1612, 667102, 2.818552, 2021-06-14T16:43:46.675Z
1564, 665856, 2.899629, 2021-06-14T16:44:01.677Z
1520, 667030, 2.988827, 2021-06-14T16:44:16.677Z
1628, 668436, 2.796432, 2021-06-14T16:44:31.683Z
1554, 668386, 2.929377, 2021-06-14T16:44:46.682Z
1634, 669888, 2.792216, 2021-06-14T16:45:01.697Z
1570, 672368, 2.916798, 2021-06-14T16:45:16.691Z
1538, 671490, 2.973597, 2021-06-14T16:45:31.682Z
1564, 672104, 2.926838, 2021-06-14T16:45:46.682Z
1520, 671960, 3.010917, 2021-06-14T16:46:01.683Z
1560, 669526, 2.923087, 2021-06-14T16:46:16.684Z
1532, 666934, 2.964988, 2021-06-14T16:46:31.685Z
1576, 665660, 2.876704, 2021-06-14T16:46:46.696Z
1584, 668424, 2.874060, 2021-06-14T16:47:01.686Z
1574, 666128, 2.882384, 2021-06-14T16:47:16.687Z
1548, 668802, 2.942561, 2021-06-14T16:47:31.688Z
1536, 665470, 2.950776, 2021-06-14T16:47:46.689Z
1624, 666218, 2.794019, 2021-06-14T16:48:01.690Z
1620, 668442, 2.810267, 2021-06-14T16:48:16.691Z
1510, 668482, 3.015169, 2021-06-14T16:48:31.692Z
1580, 668492, 2.881629, 2021-06-14T16:48:46.692Z
1558, 665992, 2.911390, 2021-06-14T16:49:01.694Z
1568, 667354, 2.898739, 2021-06-14T16:49:16.694Z
1556, 668244, 2.924990, 2021-06-14T16:49:31.698Z
1552, 666352, 2.924226, 2021-06-14T16:49:46.696Z
1486, 668440, 3.063674, 2021-06-14T16:50:01.697Z
1550, 666128, 2.927015, 2021-06-14T16:50:16.703Z
1556, 665282, 2.912025, 2021-06-14T16:50:31.699Z
1568, 666348, 2.894369, 2021-06-14T16:50:46.706Z
1504, 667990, 3.024970, 2021-06-14T16:51:01.700Z
1506, 668320, 3.022445, 2021-06-14T16:51:16.702Z
1544, 666008, 2.937860, 2021-06-14T16:51:31.702Z
1546, 665250, 2.930720, 2021-06-14T16:51:46.704Z
1526, 665624, 2.970799, 2021-06-14T16:52:01.752Z
1506, 665912, 3.011555, 2021-06-14T16:52:16.705Z
1550, 667202, 2.931734, 2021-06-14T16:52:31.706Z
1548, 669855, 2.947194, 2021-06-14T16:52:46.706Z
1548, 668354, 2.940590, 2021-06-14T16:53:01.709Z
1554, 666344, 2.920427, 2021-06-14T16:53:16.708Z
1606, 666094, 2.824808, 2021-06-14T16:53:31.709Z
1528, 665962, 2.968418, 2021-06-14T16:53:46.710Z
1538, 667034, 2.953864, 2021-06-14T16:54:01.711Z
1550, 668976, 2.939529, 2021-06-14T16:54:16.712Z
1500, 666154, 3.024700, 2021-06-14T16:54:31.713Z
1556, 667002, 2.919554, 2021-06-14T16:54:46.713Z
1550, 667418, 2.932683, 2021-06-14T16:55:01.714Z
1557, 668266, 2.923208, 2021-06-14T16:55:16.715Z
1502, 668470, 3.031174, 2021-06-14T16:55:31.716Z
1500, 669590, 3.040301, 2021-06-14T16:55:46.717Z
1496, 669926, 3.049960, 2021-06-14T16:56:01.718Z
1536, 668758, 2.965355, 2021-06-14T16:56:16.734Z
1506, 669804, 3.029156, 2021-06-14T16:56:31.781Z
1602, 667996, 2.839947, 2021-06-14T16:56:46.720Z
1590, 667370, 2.858699, 2021-06-14T16:57:01.722Z
1509, 665984, 3.005893, 2021-06-14T16:57:16.987Z
1492, 669748, 3.057324, 2021-06-14T16:57:31.723Z
1518, 670748, 3.009446, 2021-06-14T16:57:46.726Z
1502, 671878, 3.046628, 2021-06-14T16:58:01.725Z
1548, 670934, 2.951942, 2021-06-14T16:58:16.748Z
1546, 671038, 2.956218, 2021-06-14T16:58:31.808Z
1614, 668656, 2.821617, 2021-06-14T16:58:46.816Z
1609, 670962, 2.840147, 2021-06-14T16:59:01.729Z
1496, 669226, 3.046773, 2021-06-14T16:59:16.729Z
1554, 668554, 2.930113, 2021-06-14T16:59:31.730Z
1618, 670920, 2.824172, 2021-06-14T16:59:46.731Z
1500, 669468, 3.039747, 2021-06-14T17:00:01.732Z
1568, 672440, 2.920831, 2021-06-14T17:00:16.732Z
1500, 669626, 3.040465, 2021-06-14T17:00:31.733Z
1616, 670810, 2.827204, 2021-06-14T17:00:46.734Z
1592, 672248, 2.875977, 2021-06-14T17:01:01.735Z
1482, 669492, 3.076778, 2021-06-14T17:01:16.736Z
1509, 670690, 3.027133, 2021-06-14T17:01:31.737Z
1542, 671570, 2.966237, 2021-06-14T17:01:47.006Z
1532, 670734, 2.981882, 2021-06-14T17:02:01.829Z
1506, 672024, 3.039196, 2021-06-14T17:02:16.739Z
1546, 669304, 2.948579, 2021-06-14T17:02:31.740Z
1555, 669642, 2.932994, 2021-06-14T17:02:46.744Z
1584, 671582, 2.887638, 2021-06-14T17:03:01.742Z
1556, 670044, 2.932869, 2021-06-14T17:03:16.743Z
1548, 672092, 2.957036, 2021-06-14T17:03:31.783Z
1532, 673228, 2.992970, 2021-06-14T17:03:46.804Z
1524, 669292, 2.991091, 2021-06-14T17:04:01.810Z
1546, 672480, 2.962571, 2021-06-14T17:04:16.856Z
1556, 670620, 2.935390, 2021-06-14T17:04:31.747Z
1548, 672026, 2.956746, 2021-06-14T17:04:46.748Z
1552, 673314, 2.954778, 2021-06-14T17:05:01.751Z
1504, 669564, 3.032098, 2021-06-14T17:05:16.750Z
1596, 673226, 2.872942, 2021-06-14T17:05:31.751Z
1504, 669804, 3.033185, 2021-06-14T17:05:46.751Z
1554, 669810, 2.935618, 2021-06-14T17:06:01.753Z
1540, 673332, 2.977882, 2021-06-14T17:06:16.754Z
1568, 672730, 2.922090, 2021-06-14T17:06:31.802Z
1506, 669554, 3.028026, 2021-06-14T17:06:46.810Z
1557, 670550, 2.933198, 2021-06-14T17:07:01.833Z
1552, 669948, 2.940007, 2021-06-14T17:07:16.819Z
1498, 672148, 3.055991, 2021-06-14T17:07:31.825Z
1498, 670606, 3.048980, 2021-06-14T17:07:46.759Z
1546, 669568, 2.949743, 2021-06-14T17:08:01.759Z
1488, 673164, 3.081179, 2021-06-14T17:08:16.760Z
1548, 670794, 2.951326, 2021-06-14T17:08:31.810Z
1596, 673530, 2.874239, 2021-06-14T17:08:46.852Z
1548, 670346, 2.949355, 2021-06-14T17:09:01.861Z
1552, 671896, 2.948555, 2021-06-14T17:09:16.764Z
1536, 671432, 2.977212, 2021-06-14T17:09:31.765Z
1546, 674394, 2.971003, 2021-06-14T17:09:46.766Z
1566, 670818, 2.917506, 2021-06-14T17:10:01.767Z
1508, 673686, 3.042672, 2021-06-14T17:10:16.768Z
1592, 670706, 2.869380, 2021-06-14T17:10:31.769Z
1562, 673304, 2.935818, 2021-06-14T17:10:46.772Z
1556, 670348, 2.934200, 2021-06-14T17:11:01.772Z
1558, 674314, 2.947770, 2021-06-14T17:11:16.771Z
1506, 671552, 3.037061, 2021-06-14T17:11:31.772Z
1504, 673138, 3.048282, 2021-06-14T17:11:46.790Z
1548, 672724, 2.959817, 2021-06-14T17:12:01.774Z
1548, 671848, 2.955963, 2021-06-14T17:12:16.852Z
1542, 672332, 2.969603, 2021-06-14T17:12:31.775Z
1584, 672418, 2.891233, 2021-06-14T17:12:46.777Z
1612, 671266, 2.836146, 2021-06-14T17:13:01.778Z
1507, 674440, 3.048099, 2021-06-14T17:13:16.778Z
1608, 671706, 2.845064, 2021-06-14T17:13:31.782Z
1566, 673400, 2.928736, 2021-06-14T17:13:46.779Z
1500, 672564, 3.053805, 2021-06-14T17:14:01.780Z
1508, 673570, 3.042148, 2021-06-14T17:14:16.782Z
1540, 672496, 2.974185, 2021-06-14T17:14:31.782Z
1540, 671704, 2.970682, 2021-06-14T17:14:46.783Z
1512, 674280, 3.037298, 2021-06-14T17:15:01.794Z
1554, 672110, 2.945698, 2021-06-14T17:15:16.785Z
1632, 673368, 2.810161, 2021-06-14T17:15:31.787Z
1508, 674888, 3.048101, 2021-06-14T17:15:46.786Z
1519, 675498, 3.028762, 2021-06-14T17:16:01.790Z
1562, 672966, 2.934344, 2021-06-14T17:16:16.795Z
1572, 673220, 2.916778, 2021-06-14T17:16:31.789Z
1630, 673132, 2.812623, 2021-06-14T17:16:46.798Z
1624, 674632, 2.829305, 2021-06-14T17:17:01.792Z
1576, 672886, 2.907932, 2021-06-14T17:17:16.793Z
1552, 671970, 2.948880, 2021-06-14T17:17:31.809Z
1510, 673384, 3.037280, 2021-06-14T17:17:46.826Z
1570, 674468, 2.925908, 2021-06-14T17:18:01.844Z
1540, 672218, 2.972955, 2021-06-14T17:18:16.874Z
1586, 674594, 2.896931, 2021-06-14T17:18:31.796Z
1546, 675710, 2.976801, 2021-06-14T17:18:46.797Z
1574, 674578, 2.918948, 2021-06-14T17:19:01.798Z
1562, 675816, 2.946771, 2021-06-14T17:19:16.799Z
1582, 673240, 2.898427, 2021-06-14T17:19:31.800Z
1508, 675134, 3.049212, 2021-06-14T17:19:46.801Z
1574, 675236, 2.921795, 2021-06-14T17:20:01.803Z
1516, 672066, 3.019337, 2021-06-14T17:20:16.802Z
1556, 675892, 2.958466, 2021-06-14T17:20:31.826Z
1624, 674874, 2.830321, 2021-06-14T17:20:46.839Z
1648, 673014, 2.781415, 2021-06-14T17:21:01.849Z
1632, 675602, 2.819484, 2021-06-14T17:21:16.853Z
1576, 672906, 2.908018, 2021-06-14T17:21:31.806Z
1558, 674498, 2.948575, 2021-06-14T17:21:46.807Z
1618, 673196, 2.833753, 2021-06-14T17:22:01.808Z
1538, 675426, 2.991027, 2021-06-14T17:22:16.810Z
1512, 672130, 3.027613, 2021-06-14T17:22:31.816Z
1574, 676856, 2.928805, 2021-06-14T17:22:46.811Z
1520, 674432, 3.021993, 2021-06-14T17:23:01.811Z
1562, 674872, 2.942654, 2021-06-14T17:23:16.812Z
1558, 674664, 2.949300, 2021-06-14T17:23:31.813Z
1602, 672180, 2.857735, 2021-06-14T17:23:46.818Z
1528, 675682, 3.011743, 2021-06-14T17:24:01.820Z
1522, 673314, 3.013019, 2021-06-14T17:24:16.823Z
1564, 676864, 2.947566, 2021-06-14T17:24:31.817Z
1596, 676676, 2.887665, 2021-06-14T17:24:46.817Z
1592, 674506, 2.885637, 2021-06-14T17:25:01.819Z
1524, 673654, 3.010585, 2021-06-14T17:25:16.821Z
1616, 674174, 2.841382, 2021-06-14T17:25:31.820Z
1546, 675554, 2.976113, 2021-06-14T17:25:46.821Z
1580, 675594, 2.912243, 2021-06-14T17:26:01.822Z
1573, 676824, 2.930529, 2021-06-14T17:26:16.832Z
1570, 673392, 2.921240, 2021-06-14T17:26:31.824Z
1584, 673738, 2.896908, 2021-06-14T17:26:46.825Z
1572, 676860, 2.932549, 2021-06-14T17:27:01.826Z
1572, 676828, 2.932410, 2021-06-14T17:27:16.829Z
1546, 676982, 2.982404, 2021-06-14T17:27:31.827Z
1552, 674566, 2.960272, 2021-06-14T17:27:46.828Z
1572, 674528, 2.922445, 2021-06-14T17:28:01.829Z
1524, 676706, 3.024224, 2021-06-14T17:28:16.922Z
1614, 675766, 2.851620, 2021-06-14T17:28:31.831Z
1550, 677556, 2.977230, 2021-06-14T17:28:46.832Z
1636, 675748, 2.813199, 2021-06-14T17:29:01.833Z
1596, 676596, 2.887323, 2021-06-14T17:29:16.836Z
1574, 674376, 2.918074, 2021-06-14T17:29:31.834Z
1546, 675868, 2.977497, 2021-06-14T17:29:46.835Z
1612, 674546, 2.850004, 2021-06-14T17:30:01.836Z
1622, 677208, 2.843611, 2021-06-14T17:30:16.837Z
1524, 675570, 3.019147, 2021-06-14T17:30:31.839Z
2020, 674422, 2.273942, 2021-06-14T17:30:46.838Z
1546, 677928, 2.986572, 2021-06-14T17:31:01.841Z
1526, 675514, 3.014941, 2021-06-14T17:31:16.850Z
1611, 676670, 2.860753, 2021-06-14T17:31:31.842Z
1614, 675834, 2.851907, 2021-06-14T17:31:46.842Z
1570, 676862, 2.936293, 2021-06-14T17:32:01.961Z
1548, 676996, 2.978613, 2021-06-14T17:32:16.849Z
1570, 675630, 2.930948, 2021-06-14T17:32:31.845Z
1638, 676986, 2.814911, 2021-06-14T17:32:46.845Z
