period_high, period_low, ratio, date
2128, 722470, 2.312315, 2021-06-18T21:01:25.845Z
2014, 717362, 2.425927, 2021-06-18T21:01:40.840Z
2038, 723010, 2.416234, 2021-06-18T21:01:55.841Z
2110, 725584, 2.342093, 2021-06-18T21:02:10.842Z
2036, 722688, 2.417531, 2021-06-18T21:02:25.843Z
2028, 724786, 2.434113, 2021-06-18T21:02:40.844Z
2022, 718250, 2.419321, 2021-06-18T21:02:55.845Z
2122, 722388, 2.318590, 2021-06-18T21:03:10.846Z
2122, 720528, 2.312621, 2021-06-18T21:03:25.846Z
2042, 717482, 2.393063, 2021-06-18T21:03:40.847Z
2058, 725858, 2.402178, 2021-06-18T21:03:55.847Z
2088, 722058, 2.355269, 2021-06-18T21:04:10.849Z
2052, 725954, 2.409521, 2021-06-18T21:04:25.850Z
2031, 725816, 2.433972, 2021-06-18T21:04:40.850Z
2108, 723932, 2.338978, 2021-06-18T21:04:55.854Z
2008, 717746, 2.434479, 2021-06-18T21:05:10.941Z
2058, 717336, 2.373975, 2021-06-18T21:05:25.861Z
2120, 720374, 2.314308, 2021-06-18T21:05:40.854Z
2126, 720174, 2.307136, 2021-06-18T21:05:55.855Z
2042, 720650, 2.403630, 2021-06-18T21:06:10.855Z
2109, 722652, 2.333735, 2021-06-18T21:06:25.857Z
2122, 724786, 2.326287, 2021-06-18T21:06:40.857Z
2040, 719734, 2.402928, 2021-06-18T21:06:55.858Z
2014, 722616, 2.443695, 2021-06-18T21:07:10.859Z
2112, 724766, 2.337237, 2021-06-18T21:07:25.876Z
2134, 723908, 2.310404, 2021-06-18T21:07:41.478Z
2074, 721008, 2.367720, 2021-06-18T21:07:55.861Z
2076, 723986, 2.375208, 2021-06-18T21:08:10.866Z
2114, 725976, 2.338924, 2021-06-18T21:08:25.966Z
2056, 718460, 2.380008, 2021-06-18T21:08:40.864Z
2014, 718928, 2.431223, 2021-06-18T21:08:55.865Z
2132, 725822, 2.318686, 2021-06-18T21:09:10.866Z
2116, 726896, 2.339675, 2021-06-18T21:09:25.940Z
2122, 717882, 2.304128, 2021-06-18T21:09:40.952Z
2138, 723154, 2.303679, 2021-06-18T21:09:55.954Z
2138, 726648, 2.314810, 2021-06-18T21:10:10.980Z
2020, 724320, 2.442182, 2021-06-18T21:10:25.877Z
2122, 723856, 2.323303, 2021-06-18T21:10:40.943Z
2042, 719738, 2.400588, 2021-06-18T21:10:55.944Z
2055, 718384, 2.380914, 2021-06-18T21:11:10.969Z
2014, 724536, 2.450188, 2021-06-18T21:11:25.874Z
2054, 723752, 2.399873, 2021-06-18T21:11:40.875Z
2086, 716958, 2.340876, 2021-06-18T21:11:55.875Z
2102, 719778, 2.332195, 2021-06-18T21:12:10.878Z
2046, 725090, 2.413711, 2021-06-18T21:12:26.439Z
2063, 718330, 2.371503, 2021-06-18T21:12:40.884Z
2056, 718992, 2.381770, 2021-06-18T21:12:55.881Z
2116, 723482, 2.328686, 2021-06-18T21:13:10.886Z
2146, 726120, 2.304505, 2021-06-18T21:13:25.881Z
2048, 717610, 2.386478, 2021-06-18T21:13:40.882Z
2084, 717324, 2.344318, 2021-06-18T21:13:55.883Z
2103, 721188, 2.335652, 2021-06-18T21:14:11.268Z
2111, 725050, 2.339261, 2021-06-18T21:14:25.885Z
2052, 724682, 2.405299, 2021-06-18T21:14:40.891Z
2062, 725512, 2.396375, 2021-06-18T21:14:55.886Z
2062, 725764, 2.397208, 2021-06-18T21:15:10.887Z
2060, 721422, 2.385180, 2021-06-18T21:15:25.888Z
2032, 725136, 2.430495, 2021-06-18T21:15:40.888Z
2076, 725966, 2.381704, 2021-06-18T21:15:55.889Z
2088, 723516, 2.360025, 2021-06-18T21:16:10.891Z
2028, 720226, 2.418799, 2021-06-18T21:16:26.542Z
2109, 720222, 2.325888, 2021-06-18T21:16:40.892Z
2062, 718912, 2.374576, 2021-06-18T21:16:55.893Z
2062, 726352, 2.399150, 2021-06-18T21:17:10.894Z
2045, 722816, 2.407317, 2021-06-18T21:17:25.897Z
2060, 720766, 2.383011, 2021-06-18T21:17:40.896Z
2032, 717682, 2.405511, 2021-06-18T21:17:55.898Z
2064, 719112, 2.372935, 2021-06-18T21:18:10.897Z
2136, 719212, 2.293267, 2021-06-18T21:18:25.902Z
2120, 726110, 2.332735, 2021-06-18T21:18:40.901Z
2083, 722902, 2.363682, 2021-06-18T21:18:55.926Z
2056, 725626, 2.403746, 2021-06-18T21:19:11.460Z
2120, 727002, 2.335601, 2021-06-18T21:19:25.902Z
2040, 723678, 2.416096, 2021-06-18T21:19:40.902Z
2102, 721058, 2.336342, 2021-06-18T21:19:55.903Z
2090, 724128, 2.359761, 2021-06-18T21:20:10.915Z
2050, 724076, 2.405632, 2021-06-18T21:20:25.909Z
2040, 721474, 2.408737, 2021-06-18T21:20:40.906Z
2134, 723616, 2.309472, 2021-06-18T21:20:55.907Z
2064, 720828, 2.378597, 2021-06-18T21:21:10.914Z
2066, 721496, 2.378497, 2021-06-18T21:21:26.045Z
2056, 721108, 2.388780, 2021-06-18T21:21:40.909Z
2046, 718874, 2.393018, 2021-06-18T21:21:55.910Z
2140, 718844, 2.287809, 2021-06-18T21:22:10.911Z
2150, 721990, 2.287134, 2021-06-18T21:22:25.912Z
2034, 721072, 2.414497, 2021-06-18T21:22:40.913Z
2066, 725122, 2.390450, 2021-06-18T21:22:55.914Z
2052, 720932, 2.392852, 2021-06-18T21:23:10.920Z
2138, 720246, 2.294415, 2021-06-18T21:23:25.915Z
2158, 719972, 2.272286, 2021-06-18T21:23:40.917Z
2080, 719086, 2.354596, 2021-06-18T21:23:55.917Z
2080, 719174, 2.354884, 2021-06-18T21:24:10.920Z
2154, 720450, 2.278018, 2021-06-18T21:24:26.023Z
2138, 718620, 2.289236, 2021-06-18T21:24:41.037Z
2154, 726404, 2.296844, 2021-06-18T21:24:56.038Z
2084, 727184, 2.376542, 2021-06-18T21:25:10.922Z
2042, 728294, 2.429125, 2021-06-18T21:25:25.956Z
2150, 726166, 2.300363, 2021-06-18T21:25:40.925Z
2070, 726012, 2.388759, 2021-06-18T21:25:55.924Z
2072, 721184, 2.370583, 2021-06-18T21:26:10.933Z
2010, 719042, 2.436448, 2021-06-18T21:26:25.927Z
2056, 722168, 2.392291, 2021-06-18T21:26:40.927Z
2156, 727172, 2.297139, 2021-06-18T21:26:55.928Z
2160, 723458, 2.281174, 2021-06-18T21:27:11.354Z
2072, 726080, 2.386677, 2021-06-18T21:27:25.937Z
2064, 726996, 2.398950, 2021-06-18T21:27:40.930Z
2090, 721120, 2.349958, 2021-06-18T21:27:55.957Z
2114, 725174, 2.336341, 2021-06-18T21:28:10.932Z
2064, 727340, 2.400085, 2021-06-18T21:28:25.934Z
2074, 726332, 2.385203, 2021-06-18T21:28:40.934Z
2052, 719476, 2.388020, 2021-06-18T21:28:55.935Z
2054, 719822, 2.386842, 2021-06-18T21:29:10.988Z
2076, 719146, 2.359330, 2021-06-18T21:29:25.936Z
2062, 720266, 2.379048, 2021-06-18T21:29:40.937Z
2076, 721330, 2.366495, 2021-06-18T21:29:55.938Z
2020, 720146, 2.428109, 2021-06-18T21:30:10.939Z
2092, 723378, 2.355063, 2021-06-18T21:30:25.940Z
2168, 722524, 2.269823, 2021-06-18T21:30:40.941Z
2056, 719114, 2.382174, 2021-06-18T21:30:55.942Z
2028, 719144, 2.415165, 2021-06-18T21:31:10.943Z
2160, 725920, 2.288938, 2021-06-18T21:31:25.943Z
2028, 726956, 2.441401, 2021-06-18T21:31:40.944Z
2096, 727230, 2.363086, 2021-06-18T21:31:55.945Z
2116, 725976, 2.336714, 2021-06-18T21:32:10.946Z
2060, 726104, 2.400659, 2021-06-18T21:32:25.947Z
2150, 720488, 2.282376, 2021-06-18T21:32:40.948Z
2134, 718364, 2.292710, 2021-06-18T21:32:55.949Z
2086, 722646, 2.359447, 2021-06-18T21:33:10.950Z
2152, 718980, 2.275482, 2021-06-18T21:33:25.950Z
2141, 721102, 2.293924, 2021-06-18T21:33:40.954Z
2136, 720094, 2.296079, 2021-06-18T21:33:55.952Z
2162, 724656, 2.282838, 2021-06-18T21:34:10.953Z
2116, 727112, 2.340370, 2021-06-18T21:34:25.954Z
2134, 722612, 2.306267, 2021-06-18T21:34:40.955Z
2102, 722176, 2.339964, 2021-06-18T21:34:55.956Z
1882, 723170, 2.617096, 2021-06-18T21:35:10.956Z
2038, 718902, 2.402506, 2021-06-18T21:35:25.981Z
2046, 718302, 2.391114, 2021-06-18T21:35:40.958Z
2104, 724500, 2.345263, 2021-06-18T21:35:55.960Z
2122, 728040, 2.336731, 2021-06-18T21:36:10.961Z
2078, 724620, 2.375000, 2021-06-18T21:36:25.961Z
2056, 727798, 2.410941, 2021-06-18T21:36:40.962Z
2048, 721366, 2.398969, 2021-06-18T21:36:55.963Z
2168, 725224, 2.278305, 2021-06-18T21:37:10.964Z
2136, 727014, 2.318144, 2021-06-18T21:37:26.043Z
2198, 719974, 2.230941, 2021-06-18T21:37:41.135Z
2048, 722202, 2.401749, 2021-06-18T21:37:56.124Z
2072, 720082, 2.366961, 2021-06-18T21:38:10.971Z
2080, 720060, 2.357785, 2021-06-18T21:38:25.968Z
2150, 721388, 2.285227, 2021-06-18T21:38:40.968Z
2052, 725254, 2.407197, 2021-06-18T21:38:55.970Z
2056, 723684, 2.397313, 2021-06-18T21:39:10.977Z
2072, 727168, 2.390253, 2021-06-18T21:39:25.971Z
2080, 726766, 2.379744, 2021-06-18T21:39:40.973Z
2124, 725932, 2.327771, 2021-06-18T21:39:55.979Z
2124, 719982, 2.308692, 2021-06-18T21:40:10.978Z
2081, 722190, 2.363624, 2021-06-18T21:40:26.026Z
2132, 725316, 2.317069, 2021-06-18T21:40:41.001Z
2150, 727670, 2.305127, 2021-06-18T21:40:56.009Z
2152, 721182, 2.282451, 2021-06-18T21:41:10.983Z
2138, 726126, 2.313147, 2021-06-18T21:41:25.978Z
2070, 727552, 2.393826, 2021-06-18T21:41:40.979Z
2054, 727234, 2.411419, 2021-06-18T21:41:55.980Z
2066, 727946, 2.399760, 2021-06-18T21:42:10.986Z
2166, 726088, 2.283125, 2021-06-18T21:42:25.982Z
2094, 719072, 2.338808, 2021-06-18T21:42:40.983Z
2166, 720272, 2.264837, 2021-06-18T21:42:55.984Z
2170, 721306, 2.263908, 2021-06-18T21:43:10.987Z
2067, 723602, 2.384285, 2021-06-18T21:43:25.995Z
2072, 719610, 2.365410, 2021-06-18T21:43:40.986Z
2124, 722664, 2.317292, 2021-06-18T21:43:55.987Z
2098, 720576, 2.339232, 2021-06-18T21:44:10.988Z
2158, 725798, 2.290674, 2021-06-18T21:44:25.995Z
2082, 723962, 2.368285, 2021-06-18T21:44:40.991Z
2054, 721208, 2.391437, 2021-06-18T21:44:55.991Z
2144, 718972, 2.283947, 2021-06-18T21:45:10.994Z
2086, 722568, 2.359192, 2021-06-18T21:45:25.992Z
2084, 720088, 2.353351, 2021-06-18T21:45:40.993Z
2080, 725586, 2.375880, 2021-06-18T21:45:55.994Z
2082, 719034, 2.352164, 2021-06-18T21:46:10.995Z
2170, 720090, 2.260091, 2021-06-18T21:46:25.996Z
2056, 726264, 2.405860, 2021-06-18T21:46:40.997Z
2068, 729034, 2.401022, 2021-06-18T21:46:55.998Z
2170, 722534, 2.267762, 2021-06-18T21:47:10.998Z
2154, 728470, 2.303376, 2021-06-18T21:47:25.999Z
2060, 729670, 2.412449, 2021-06-18T21:47:41.000Z
2106, 729024, 2.357666, 2021-06-18T21:47:56.001Z
2102, 728156, 2.359341, 2021-06-18T21:48:11.002Z
2081, 727104, 2.379706, 2021-06-18T21:48:26.003Z
2110, 721596, 2.329220, 2021-06-18T21:48:41.003Z
2148, 725198, 2.299436, 2021-06-18T21:48:56.004Z
2106, 724050, 2.341581, 2021-06-18T21:49:11.005Z
2067, 719828, 2.371850, 2021-06-18T21:49:26.026Z
2146, 721662, 2.290356, 2021-06-18T21:49:41.007Z
2050, 728720, 2.421061, 2021-06-18T21:49:56.013Z
2030, 728518, 2.444236, 2021-06-18T21:50:11.009Z
2084, 722208, 2.360280, 2021-06-18T21:50:26.034Z
2062, 721836, 2.384233, 2021-06-18T21:50:41.018Z
2147, 726658, 2.305138, 2021-06-18T21:50:56.067Z
2162, 730240, 2.300429, 2021-06-18T21:51:11.496Z
2086, 728450, 2.378397, 2021-06-18T21:51:26.013Z
2084, 722690, 2.361855, 2021-06-18T21:51:41.014Z
2154, 726880, 2.298349, 2021-06-18T21:51:56.014Z
2106, 728420, 2.355713, 2021-06-18T21:52:11.016Z
2158, 720530, 2.274048, 2021-06-18T21:52:26.017Z
2148, 720596, 2.284844, 2021-06-18T21:52:41.017Z
2082, 726612, 2.376954, 2021-06-18T21:52:56.018Z
2042, 730146, 2.435302, 2021-06-18T21:53:11.019Z
1740, 728678, 2.852235, 2021-06-18T21:53:26.020Z
2058, 728778, 2.411842, 2021-06-18T21:53:41.097Z
2088, 724886, 2.364494, 2021-06-18T21:53:56.178Z
2062, 722026, 2.384861, 2021-06-18T21:54:11.032Z
2064, 721122, 2.379567, 2021-06-18T21:54:26.088Z
2188, 723860, 2.253233, 2021-06-18T21:54:41.088Z
2084, 729902, 2.385425, 2021-06-18T21:54:56.118Z
2064, 726580, 2.397578, 2021-06-18T21:55:11.781Z
2126, 723388, 2.317432, 2021-06-18T21:55:26.087Z
2158, 721260, 2.276351, 2021-06-18T21:55:41.110Z
2126, 725132, 2.323019, 2021-06-18T21:55:56.116Z
2106, 730314, 2.361838, 2021-06-18T21:56:11.177Z
2078, 723834, 2.372424, 2021-06-18T21:56:26.030Z
2109, 728458, 2.352485, 2021-06-18T21:56:41.031Z
2054, 723646, 2.399522, 2021-06-18T21:56:56.032Z
2056, 728712, 2.413969, 2021-06-18T21:57:11.033Z
2146, 723960, 2.297649, 2021-06-18T21:57:26.034Z
2084, 726878, 2.375542, 2021-06-18T21:57:41.158Z
2106, 730806, 2.363430, 2021-06-18T21:57:56.036Z
2074, 728206, 2.391357, 2021-06-18T21:58:11.423Z
2065, 721588, 2.379952, 2021-06-18T21:58:26.088Z
2074, 722586, 2.372901, 2021-06-18T21:58:41.101Z
2154, 723978, 2.289173, 2021-06-18T21:58:56.107Z
2086, 725134, 2.367570, 2021-06-18T21:59:11.129Z
2064, 727296, 2.399940, 2021-06-18T21:59:26.121Z
2066, 722266, 2.381035, 2021-06-18T21:59:41.129Z
2102, 726924, 2.355349, 2021-06-18T21:59:56.128Z
2124, 729592, 2.339508, 2021-06-18T22:00:11.134Z
2084, 730610, 2.387739, 2021-06-18T22:00:26.138Z
2078, 730256, 2.393473, 2021-06-18T22:00:41.148Z
2154, 722450, 2.284341, 2021-06-18T22:00:56.157Z
2046, 721874, 2.403005, 2021-06-18T22:01:11.164Z
2086, 726818, 2.373069, 2021-06-18T22:01:26.171Z
2074, 722332, 2.372067, 2021-06-18T22:01:41.049Z
2060, 727252, 2.404455, 2021-06-18T22:01:56.142Z
2074, 731058, 2.400723, 2021-06-18T22:02:11.104Z
2202, 727074, 2.248848, 2021-06-18T22:02:26.052Z
2136, 729366, 2.325644, 2021-06-18T22:02:41.052Z
2074, 725548, 2.382628, 2021-06-18T22:02:56.053Z
2083, 721286, 2.358398, 2021-06-18T22:03:11.055Z
2094, 721378, 2.346309, 2021-06-18T22:03:26.125Z
2084, 723970, 2.366038, 2021-06-18T22:03:41.063Z
2134, 722208, 2.304978, 2021-06-18T22:03:56.088Z
2130, 727514, 2.326273, 2021-06-18T22:04:11.107Z
2202, 730508, 2.259470, 2021-06-18T22:04:26.112Z
2092, 724132, 2.357518, 2021-06-18T22:04:41.152Z
2084, 729178, 2.383059, 2021-06-18T22:04:56.208Z
2080, 729634, 2.389135, 2021-06-18T22:05:11.497Z
2072, 725528, 2.384863, 2021-06-18T22:05:26.177Z
2154, 721266, 2.280598, 2021-06-18T22:05:41.062Z
2094, 723514, 2.353256, 2021-06-18T22:05:56.067Z
2178, 729786, 2.282110, 2021-06-18T22:06:11.065Z
2194, 729832, 2.265610, 2021-06-18T22:06:26.065Z
2152, 729726, 2.309492, 2021-06-18T22:06:41.066Z
2090, 729536, 2.377384, 2021-06-18T22:06:56.067Z
2142, 730638, 2.323174, 2021-06-18T22:07:11.068Z
2055, 722484, 2.394503, 2021-06-18T22:07:26.086Z
2087, 724656, 2.364876, 2021-06-18T22:07:41.072Z
2120, 728032, 2.338910, 2021-06-18T22:07:56.070Z
2122, 727144, 2.333856, 2021-06-18T22:08:11.076Z
2070, 727874, 2.394886, 2021-06-18T22:08:26.072Z
2196, 730856, 2.266723, 2021-06-18T22:08:41.183Z
2168, 731000, 2.296450, 2021-06-18T22:08:56.219Z
2059, 729588, 2.413350, 2021-06-18T22:09:11.075Z
2166, 729672, 2.294395, 2021-06-18T22:09:26.076Z
2132, 723252, 2.310475, 2021-06-18T22:09:41.076Z
2152, 722722, 2.287325, 2021-06-18T22:09:56.096Z
2162, 722648, 2.276513, 2021-06-18T22:10:11.120Z
2072, 722766, 2.375784, 2021-06-18T22:10:26.079Z
2026, 725142, 2.437713, 2021-06-18T22:10:41.130Z
2178, 731452, 2.287320, 2021-06-18T22:10:56.172Z
2090, 730428, 2.380291, 2021-06-18T22:11:11.145Z
2076, 723884, 2.374874, 2021-06-18T22:11:26.170Z
2084, 723532, 2.364607, 2021-06-18T22:11:41.086Z
2128, 726940, 2.326622, 2021-06-18T22:11:56.084Z
2100, 723948, 2.347940, 2021-06-18T22:12:11.086Z
2080, 723590, 2.369344, 2021-06-18T22:12:26.086Z
2104, 724978, 2.346810, 2021-06-18T22:12:41.087Z
2142, 722440, 2.297107, 2021-06-18T22:12:56.088Z
2120, 727586, 2.337477, 2021-06-18T22:13:11.089Z
2068, 722900, 2.380820, 2021-06-18T22:13:26.091Z
2082, 729620, 2.386794, 2021-06-18T22:13:41.090Z
2050, 727714, 2.417719, 2021-06-18T22:13:56.092Z
2078, 728786, 2.388655, 2021-06-18T22:14:11.102Z
2054, 730494, 2.422229, 2021-06-18T22:14:26.093Z
2122, 730300, 2.343985, 2021-06-18T22:14:41.094Z
2120, 728470, 2.340317, 2021-06-18T22:14:56.095Z
2094, 730256, 2.375185, 2021-06-18T22:15:11.095Z
2176, 731488, 2.289535, 2021-06-18T22:15:26.097Z
2190, 724800, 2.254099, 2021-06-18T22:15:41.097Z
2092, 726502, 2.365234, 2021-06-18T22:15:56.098Z
2116, 723960, 2.330225, 2021-06-18T22:16:11.099Z
2028, 727216, 2.442274, 2021-06-18T22:16:26.134Z
2168, 724354, 2.275572, 2021-06-18T22:16:41.173Z
2064, 722520, 2.384180, 2021-06-18T22:16:56.191Z
2074, 723964, 2.377427, 2021-06-18T22:17:11.103Z
2058, 732120, 2.422902, 2021-06-18T22:17:26.103Z
2156, 729756, 2.305302, 2021-06-18T22:17:41.104Z
2150, 722820, 2.289763, 2021-06-18T22:17:56.105Z
2078, 723528, 2.371421, 2021-06-18T22:18:11.112Z
2070, 722482, 2.377145, 2021-06-18T22:18:26.107Z
2078, 723060, 2.369887, 2021-06-18T22:18:41.108Z
2085, 728412, 2.379414, 2021-06-18T22:18:56.109Z
2060, 731216, 2.417561, 2021-06-18T22:19:11.111Z
2068, 727918, 2.397347, 2021-06-18T22:19:26.110Z
2080, 722818, 2.366816, 2021-06-18T22:19:41.111Z
2092, 732346, 2.384260, 2021-06-18T22:19:56.112Z
2092, 724614, 2.359087, 2021-06-18T22:20:11.137Z
2078, 722522, 2.368124, 2021-06-18T22:20:26.164Z
2033, 728558, 2.440763, 2021-06-18T22:20:41.194Z
2098, 729236, 2.367345, 2021-06-18T22:20:56.118Z
2078, 723654, 2.371834, 2021-06-18T22:21:11.281Z
2136, 726254, 2.315721, 2021-06-18T22:21:26.132Z
2162, 731074, 2.303056, 2021-06-18T22:21:41.130Z
2050, 726148, 2.412516, 2021-06-18T22:21:56.127Z
2152, 723712, 2.290458, 2021-06-18T22:22:11.139Z
2040, 723588, 2.415795, 2021-06-18T22:22:26.121Z
2130, 726042, 2.321566, 2021-06-18T22:22:41.122Z
2010, 723308, 2.450903, 2021-06-18T22:22:56.122Z
2132, 726384, 2.320481, 2021-06-18T22:23:11.124Z
2132, 728714, 2.327924, 2021-06-18T22:23:26.222Z
2052, 729528, 2.421383, 2021-06-18T22:23:41.125Z
2068, 731000, 2.407497, 2021-06-18T22:23:56.128Z
2078, 727402, 2.384119, 2021-06-18T22:24:11.259Z
2006, 724904, 2.461209, 2021-06-18T22:24:26.129Z
2032, 729558, 2.445316, 2021-06-18T22:24:41.129Z
2130, 724762, 2.317473, 2021-06-18T22:24:56.129Z
2042, 730092, 2.435122, 2021-06-18T22:25:11.130Z
1646, 730640, 3.023239, 2021-06-18T22:25:26.206Z
2142, 732226, 2.328223, 2021-06-18T22:25:41.228Z
2060, 733246, 2.424272, 2021-06-18T22:25:56.247Z
2050, 730474, 2.426888, 2021-06-18T22:26:11.136Z
2030, 727200, 2.439814, 2021-06-18T22:26:26.135Z
2028, 725034, 2.434946, 2021-06-18T22:26:41.178Z
2036, 726056, 2.428797, 2021-06-18T22:26:56.202Z
2047, 733278, 2.439775, 2021-06-18T22:27:11.201Z
2062, 726432, 2.399414, 2021-06-18T22:27:26.210Z
2109, 724078, 2.338340, 2021-06-18T22:27:41.156Z
2084, 728776, 2.381745, 2021-06-18T22:27:56.152Z
2086, 731174, 2.387291, 2021-06-18T22:28:11.167Z
2032, 730858, 2.449674, 2021-06-18T22:28:26.142Z
2040, 732194, 2.444527, 2021-06-18T22:28:41.142Z
2046, 733160, 2.440574, 2021-06-18T22:28:56.144Z
2034, 725024, 2.427730, 2021-06-18T22:29:11.144Z
2140, 725088, 2.307682, 2021-06-18T22:29:26.181Z
2032, 730796, 2.449466, 2021-06-18T22:29:41.151Z
2054, 729258, 2.418130, 2021-06-18T22:29:56.166Z
2018, 726804, 2.452986, 2021-06-18T22:30:11.212Z
2053, 727512, 2.413516, 2021-06-18T22:30:26.149Z
2048, 732058, 2.434526, 2021-06-18T22:30:41.149Z
1992, 726452, 2.483799, 2021-06-18T22:30:56.150Z
2112, 731836, 2.360037, 2021-06-18T22:31:11.151Z
2116, 730806, 2.352260, 2021-06-18T22:31:26.152Z
2110, 729454, 2.354585, 2021-06-18T22:31:41.153Z
2090, 726284, 2.366787, 2021-06-18T22:31:56.154Z
2068, 728944, 2.400726, 2021-06-18T22:32:11.156Z
2110, 732550, 2.364578, 2021-06-18T22:32:26.158Z
2050, 724184, 2.405991, 2021-06-18T22:32:41.160Z
2082, 729174, 2.385335, 2021-06-18T22:32:56.184Z
2052, 724926, 2.406109, 2021-06-18T22:33:11.192Z
2046, 732970, 2.439942, 2021-06-18T22:33:26.258Z
2036, 724904, 2.424944, 2021-06-18T22:33:41.268Z
2038, 728156, 2.433432, 2021-06-18T22:33:56.290Z
2112, 731164, 2.357870, 2021-06-18T22:34:11.162Z
2020, 724710, 2.443497, 2021-06-18T22:34:26.162Z
2042, 727260, 2.425677, 2021-06-18T22:34:41.166Z
2120, 733086, 2.355147, 2021-06-18T22:34:56.164Z
2122, 732588, 2.351329, 2021-06-18T22:35:11.166Z
2124, 726326, 2.329035, 2021-06-18T22:35:26.200Z
2116, 732850, 2.358839, 2021-06-18T22:35:41.167Z
2086, 724986, 2.367087, 2021-06-18T22:35:56.241Z
2086, 724342, 2.364985, 2021-06-18T22:36:11.306Z
2038, 726026, 2.426313, 2021-06-18T22:36:26.169Z
2122, 729946, 2.342849, 2021-06-18T22:36:41.170Z
2048, 731780, 2.433602, 2021-06-18T22:36:56.173Z
2134, 733388, 2.340660, 2021-06-18T22:37:11.172Z
2114, 724836, 2.335252, 2021-06-18T22:37:26.173Z
2040, 726936, 2.426973, 2021-06-18T22:37:41.174Z
2074, 726080, 2.384376, 2021-06-18T22:37:56.176Z
2026, 727094, 2.444275, 2021-06-18T22:38:11.246Z
2054, 726158, 2.407851, 2021-06-18T22:38:26.252Z
2121, 724718, 2.327166, 2021-06-18T22:38:41.269Z
2016, 730372, 2.467474, 2021-06-18T22:38:56.299Z
2090, 734006, 2.391951, 2021-06-18T22:39:11.179Z
2118, 733184, 2.357686, 2021-06-18T22:39:26.180Z
2052, 725058, 2.406547, 2021-06-18T22:39:41.211Z
2094, 729718, 2.373435, 2021-06-18T22:39:56.189Z
2088, 729292, 2.378865, 2021-06-18T22:40:11.201Z
2044, 732066, 2.439317, 2021-06-18T22:40:26.211Z
2108, 733178, 2.368851, 2021-06-18T22:40:41.232Z
2042, 728490, 2.429779, 2021-06-18T22:40:56.264Z
2034, 728250, 2.438532, 2021-06-18T22:41:11.881Z
2050, 729314, 2.423034, 2021-06-18T22:41:26.187Z
2132, 724634, 2.314890, 2021-06-18T22:41:41.188Z
2056, 723850, 2.397863, 2021-06-18T22:41:56.189Z
2096, 732496, 2.380197, 2021-06-18T22:42:11.189Z
2040, 733822, 2.449963, 2021-06-18T22:42:26.210Z
2118, 731874, 2.353473, 2021-06-18T22:42:41.236Z
2016, 730532, 2.468014, 2021-06-18T22:42:56.243Z
2114, 726158, 2.339511, 2021-06-18T22:43:11.291Z
2122, 726674, 2.332347, 2021-06-18T22:43:26.335Z
2024, 724906, 2.439327, 2021-06-18T22:43:41.195Z
2062, 728598, 2.406569, 2021-06-18T22:43:56.195Z
2092, 727218, 2.367565, 2021-06-18T22:44:11.747Z
2040, 728686, 2.432816, 2021-06-18T22:44:26.197Z
2054, 732442, 2.428688, 2021-06-18T22:44:41.206Z
2089, 731090, 2.383589, 2021-06-18T22:44:56.199Z
2058, 731936, 2.422293, 2021-06-18T22:45:11.200Z
2042, 730806, 2.437504, 2021-06-18T22:45:26.201Z
2138, 733482, 2.336580, 2021-06-18T22:45:41.202Z
2040, 732384, 2.445162, 2021-06-18T22:45:56.202Z
2050, 732172, 2.432530, 2021-06-18T22:46:11.272Z
2048, 731166, 2.431560, 2021-06-18T22:46:26.204Z
2029, 733608, 2.462527, 2021-06-18T22:46:41.205Z
2044, 726904, 2.422117, 2021-06-18T22:46:56.208Z
2140, 725224, 2.308114, 2021-06-18T22:47:11.215Z
2038, 727530, 2.431340, 2021-06-18T22:47:26.209Z
2122, 726818, 2.332809, 2021-06-18T22:47:41.209Z
2064, 727070, 2.399194, 2021-06-18T22:47:56.221Z
2088, 726134, 2.368564, 2021-06-18T22:48:11.211Z
2030, 734332, 2.463743, 2021-06-18T22:48:26.211Z
2050, 733804, 2.437952, 2021-06-18T22:48:41.282Z
2080, 733880, 2.403038, 2021-06-18T22:48:56.316Z
2052, 733418, 2.434294, 2021-06-18T22:49:11.294Z
2046, 733372, 2.441280, 2021-06-18T22:49:26.261Z
2040, 730948, 2.440367, 2021-06-18T22:49:41.270Z
2036, 727172, 2.432531, 2021-06-18T22:49:56.332Z
2044, 726180, 2.419704, 2021-06-18T22:50:11.322Z
2126, 733824, 2.350864, 2021-06-18T22:50:26.361Z
2059, 733328, 2.425721, 2021-06-18T22:50:41.330Z
2093, 730388, 2.376749, 2021-06-18T22:50:56.365Z
2074, 725446, 2.382293, 2021-06-18T22:51:11.224Z
2014, 726178, 2.455741, 2021-06-18T22:51:26.222Z
2048, 728524, 2.422774, 2021-06-18T22:51:41.347Z
2092, 728542, 2.371875, 2021-06-18T22:51:56.380Z
2076, 727314, 2.386127, 2021-06-18T22:52:11.343Z
2136, 725746, 2.314101, 2021-06-18T22:52:26.384Z
2034, 728164, 2.438244, 2021-06-18T22:52:41.227Z
2082, 732674, 2.396784, 2021-06-18T22:52:56.233Z
2114, 726814, 2.341624, 2021-06-18T22:53:11.254Z
2108, 727222, 2.349607, 2021-06-18T22:53:26.294Z
2038, 733792, 2.452267, 2021-06-18T22:53:41.314Z
2046, 734252, 2.444210, 2021-06-18T22:53:56.338Z
