period_high, period_low, ratio, date
634, 99086, 1.064442, 2021-06-21T19:57:10.735Z
666, 99078, 1.013216, 2021-06-21T19:57:25.743Z
634, 99230, 1.065989, 2021-06-21T19:57:40.736Z
668, 99136, 1.010774, 2021-06-21T19:57:55.747Z
