1.260821, 2021-05-26T18:59:08.244Z
1.218933, 2021-05-26T18:59:12.227Z
1.268745, 2021-05-26T18:59:16.248Z
1.176615, 2021-05-26T18:59:20.250Z
1.218765, 2021-05-26T18:59:24.233Z
1.228627, 2021-05-26T18:59:28.244Z
1.223553, 2021-05-26T18:59:32.240Z
1.235234, 2021-05-26T18:59:36.253Z
1.235278, 2021-05-26T18:59:40.274Z
1.258388, 2021-05-26T18:59:44.259Z
1.276843, 2021-05-26T18:59:48.336Z
1.270278, 2021-05-26T18:59:52.288Z
1.233463, 2021-05-26T18:59:56.234Z
1.209156, 2021-05-26T19:00:00.236Z
1.245922, 2021-05-26T19:00:04.237Z
1.238191, 2021-05-26T19:00:08.258Z
1.194323, 2021-05-26T19:00:12.255Z
1.236372, 2021-05-26T19:00:16.261Z
1.234871, 2021-05-26T19:00:20.256Z
1.224846, 2021-05-26T19:00:24.254Z
1.222487, 2021-05-26T19:00:28.268Z
1.261205, 2021-05-26T19:00:32.278Z
1.217021, 2021-05-26T19:00:36.263Z
1.248895, 2021-05-26T19:00:40.281Z
1.271833, 2021-05-26T19:00:44.281Z
1.234027, 2021-05-26T19:00:48.332Z
1.212334, 2021-05-26T19:00:52.314Z
1.255203, 2021-05-26T19:00:56.292Z
1.251934, 2021-05-26T19:01:00.317Z
1.276653, 2021-05-26T19:01:04.294Z
1.221051, 2021-05-26T19:01:08.294Z
1.245692, 2021-05-26T19:01:12.288Z
1.228882, 2021-05-26T19:01:16.290Z
1.216123, 2021-05-26T19:01:20.321Z
1.260936, 2021-05-26T19:01:24.295Z
1.251671, 2021-05-26T19:01:28.322Z
1.251650, 2021-05-26T19:01:32.319Z
1.241814, 2021-05-26T19:01:36.317Z
1.265657, 2021-05-26T19:01:40.400Z
1.254585, 2021-05-26T19:01:44.331Z
1.241134, 2021-05-26T19:01:48.339Z
1.247105, 2021-05-26T19:01:52.268Z
1.271447, 2021-05-26T19:01:56.264Z
1.291348, 2021-05-26T19:02:00.318Z
1.181709, 2021-05-26T19:02:04.265Z
1.249668, 2021-05-26T19:02:08.268Z
1.277902, 2021-05-26T19:02:12.267Z
1.208189, 2021-05-26T19:02:16.268Z
1.228744, 2021-05-26T19:02:20.269Z
1.259166, 2021-05-26T19:02:24.270Z
1.243541, 2021-05-26T19:02:28.276Z
1.243165, 2021-05-26T19:02:32.272Z
1.234019, 2021-05-26T19:02:36.293Z
1.201462, 2021-05-26T19:02:40.274Z
1.265104, 2021-05-26T19:02:44.275Z
1.244123, 2021-05-26T19:02:48.276Z
1.244225, 2021-05-26T19:02:52.277Z
1.232681, 2021-05-26T19:02:56.295Z
1.265229, 2021-05-26T19:03:00.282Z
1.207429, 2021-05-26T19:03:04.280Z
1.227303, 2021-05-26T19:03:08.299Z
1.267596, 2021-05-26T19:03:12.282Z
1.221874, 2021-05-26T19:03:16.291Z
1.228168, 2021-05-26T19:03:20.351Z
1.233138, 2021-05-26T19:03:24.287Z
1.251198, 2021-05-26T19:03:28.285Z
1.242104, 2021-05-26T19:03:32.287Z
1.212222, 2021-05-26T19:03:36.290Z
1.239103, 2021-05-26T19:03:40.288Z
1.215715, 2021-05-26T19:03:44.289Z
1.239028, 2021-05-26T19:03:48.290Z
1.237776, 2021-05-26T19:03:52.293Z
1.210132, 2021-05-26T19:03:56.292Z
1.219916, 2021-05-26T19:04:00.310Z
1.273208, 2021-05-26T19:04:04.309Z
1.227098, 2021-05-26T19:04:08.296Z
1.209658, 2021-05-26T19:04:12.299Z
1.231132, 2021-05-26T19:04:16.299Z
1.238129, 2021-05-26T19:04:20.300Z
1.278646, 2021-05-26T19:04:24.300Z
1.281461, 2021-05-26T19:04:28.302Z
1.186873, 2021-05-26T19:04:32.302Z
1.263029, 2021-05-26T19:04:36.302Z
1.275496, 2021-05-26T19:04:40.303Z
1.258610, 2021-05-26T19:04:44.304Z
1.225897, 2021-05-26T19:04:48.310Z
1.269947, 2021-05-26T19:04:52.307Z
1.211816, 2021-05-26T19:04:56.344Z
1.228114, 2021-05-26T19:05:00.625Z
1.214221, 2021-05-26T19:05:04.310Z
1.242796, 2021-05-26T19:05:08.309Z
1.220354, 2021-05-26T19:05:12.311Z
1.283298, 2021-05-26T19:05:16.313Z
1.184412, 2021-05-26T19:05:20.313Z
1.243517, 2021-05-26T19:05:24.317Z
1.208185, 2021-05-26T19:05:28.318Z
1.224168, 2021-05-26T19:05:32.341Z
1.262453, 2021-05-26T19:05:36.316Z
1.206553, 2021-05-26T19:05:40.318Z
1.215672, 2021-05-26T19:05:44.320Z
1.175121, 2021-05-26T19:05:48.321Z
1.216461, 2021-05-26T19:05:52.320Z
1.188217, 2021-05-26T19:05:56.321Z
1.227339, 2021-05-26T19:06:00.322Z
1.247144, 2021-05-26T19:06:04.651Z
1.209363, 2021-05-26T19:06:08.324Z
1.233162, 2021-05-26T19:06:12.326Z
1.223281, 2021-05-26T19:06:16.326Z
1.181338, 2021-05-26T19:06:20.329Z
1.248895, 2021-05-26T19:06:24.328Z
1.229180, 2021-05-26T19:06:28.332Z
1.211911, 2021-05-26T19:06:32.330Z
1.228833, 2021-05-26T19:06:36.331Z
1.216826, 2021-05-26T19:06:40.337Z
1.257740, 2021-05-26T19:06:44.333Z
1.270009, 2021-05-26T19:06:48.334Z
1.181765, 2021-05-26T19:06:52.335Z
1.267695, 2021-05-26T19:06:56.343Z
1.230317, 2021-05-26T19:07:00.337Z
1.245138, 2021-05-26T19:07:04.337Z
1.179642, 2021-05-26T19:07:08.356Z
1.235773, 2021-05-26T19:07:12.339Z
1.248566, 2021-05-26T19:07:16.340Z
1.390878, 2021-05-26T19:07:20.342Z
1.591491, 2021-05-26T19:07:24.497Z
1.141117, 2021-05-26T19:07:28.429Z
1.213466, 2021-05-26T19:07:32.435Z
1.212688, 2021-05-26T19:07:36.462Z
1.240636, 2021-05-26T19:07:40.466Z
1.238938, 2021-05-26T19:07:44.469Z
1.211169, 2021-05-26T19:07:48.472Z
1.264251, 2021-05-26T19:07:52.588Z
1.221919, 2021-05-26T19:07:56.357Z
1.263675, 2021-05-26T19:08:00.355Z
1.237118, 2021-05-26T19:08:04.386Z
1.230637, 2021-05-26T19:08:08.353Z
1.230274, 2021-05-26T19:08:12.354Z
1.242015, 2021-05-26T19:08:16.356Z
1.211391, 2021-05-26T19:08:20.356Z
1.175492, 2021-05-26T19:08:24.357Z
1.227918, 2021-05-26T19:08:28.358Z
1.205012, 2021-05-26T19:08:32.366Z
1.243312, 2021-05-26T19:08:36.369Z
1.176222, 2021-05-26T19:08:40.361Z
1.273585, 2021-05-26T19:08:44.361Z
1.182639, 2021-05-26T19:08:48.363Z
1.220608, 2021-05-26T19:08:52.370Z
1.217026, 2021-05-26T19:08:56.920Z
1.286200, 2021-05-26T19:09:00.368Z
1.239353, 2021-05-26T19:09:04.433Z
1.204343, 2021-05-26T19:09:08.370Z
1.203351, 2021-05-26T19:09:12.369Z
1.278554, 2021-05-26T19:09:16.371Z
1.205181, 2021-05-26T19:09:20.370Z
1.257229, 2021-05-26T19:09:24.372Z
1.245123, 2021-05-26T19:09:28.381Z
1.207170, 2021-05-26T19:09:32.384Z
1.277017, 2021-05-26T19:09:36.374Z
1.215047, 2021-05-26T19:09:40.375Z
1.190412, 2021-05-26T19:09:44.376Z
1.201506, 2021-05-26T19:09:48.377Z
1.209291, 2021-05-26T19:09:52.378Z
1.215354, 2021-05-26T19:09:56.446Z
1.255335, 2021-05-26T19:10:00.391Z
1.247548, 2021-05-26T19:10:04.434Z
1.244409, 2021-05-26T19:10:08.481Z
1.244419, 2021-05-26T19:10:12.476Z
1.212383, 2021-05-26T19:10:16.467Z
1.231956, 2021-05-26T19:10:20.470Z
1.247153, 2021-05-26T19:10:24.471Z
1.178662, 2021-05-26T19:10:28.475Z
1.217003, 2021-05-26T19:10:32.484Z
1.208763, 2021-05-26T19:10:36.504Z
1.216550, 2021-05-26T19:10:40.513Z
1.210387, 2021-05-26T19:10:44.507Z
1.294943, 2021-05-26T19:10:48.538Z
1.247103, 2021-05-26T19:10:52.392Z
1.251033, 2021-05-26T19:10:56.393Z
1.231536, 2021-05-26T19:11:00.394Z
1.233204, 2021-05-26T19:11:04.397Z
1.250636, 2021-05-26T19:11:08.398Z
1.263406, 2021-05-26T19:11:12.397Z
1.248838, 2021-05-26T19:11:16.398Z
1.204107, 2021-05-26T19:11:20.403Z
1.240314, 2021-05-26T19:11:24.407Z
1.270900, 2021-05-26T19:11:28.401Z
1.250939, 2021-05-26T19:11:32.402Z
1.290255, 2021-05-26T19:11:36.403Z
1.213927, 2021-05-26T19:11:40.404Z
1.205500, 2021-05-26T19:11:44.405Z
1.259326, 2021-05-26T19:11:48.406Z
1.197715, 2021-05-26T19:11:52.407Z
1.256538, 2021-05-26T19:11:56.408Z
1.260846, 2021-05-26T19:12:00.410Z
1.184489, 2021-05-26T19:12:04.410Z
1.224978, 2021-05-26T19:12:08.436Z
1.204001, 2021-05-26T19:12:12.412Z
1.210346, 2021-05-26T19:12:16.416Z
1.259095, 2021-05-26T19:12:20.414Z
1.252037, 2021-05-26T19:12:24.415Z
1.259037, 2021-05-26T19:12:28.415Z
1.228868, 2021-05-26T19:12:33.043Z
1.209756, 2021-05-26T19:12:36.417Z
1.258379, 2021-05-26T19:12:40.419Z
1.205058, 2021-05-26T19:12:44.420Z
1.252709, 2021-05-26T19:12:48.441Z
1.232675, 2021-05-26T19:12:52.422Z
1.221350, 2021-05-26T19:12:56.423Z
1.249455, 2021-05-26T19:13:00.423Z
1.211760, 2021-05-26T19:13:04.443Z
1.213439, 2021-05-26T19:13:08.469Z
1.231366, 2021-05-26T19:13:12.459Z
1.221187, 2021-05-26T19:13:16.462Z
1.206881, 2021-05-26T19:13:20.471Z
1.207920, 2021-05-26T19:13:24.476Z
1.260269, 2021-05-26T19:13:28.469Z
1.280966, 2021-05-26T19:13:32.491Z
1.251468, 2021-05-26T19:13:36.517Z
1.217950, 2021-05-26T19:13:40.478Z
1.210771, 2021-05-26T19:13:44.494Z
1.218829, 2021-05-26T19:13:48.495Z
1.208857, 2021-05-26T19:13:52.492Z
1.208205, 2021-05-26T19:13:56.491Z
1.249990, 2021-05-26T19:14:00.510Z
1.244188, 2021-05-26T19:14:05.055Z
1.180352, 2021-05-26T19:14:08.443Z
1.204617, 2021-05-26T19:14:12.441Z
1.277463, 2021-05-26T19:14:16.442Z
1.206414, 2021-05-26T19:14:20.443Z
1.251434, 2021-05-26T19:14:24.443Z
1.208094, 2021-05-26T19:14:28.444Z
1.186022, 2021-05-26T19:14:32.445Z
1.209636, 2021-05-26T19:14:36.453Z
1.258296, 2021-05-26T19:14:40.447Z
1.282620, 2021-05-26T19:14:44.448Z
1.233014, 2021-05-26T19:14:48.462Z
1.226800, 2021-05-26T19:14:52.451Z
1.221526, 2021-05-26T19:14:56.451Z
1.241772, 2021-05-26T19:15:00.452Z
1.251906, 2021-05-26T19:15:04.461Z
1.199409, 2021-05-26T19:15:08.465Z
1.229717, 2021-05-26T19:15:12.455Z
1.240703, 2021-05-26T19:15:16.456Z
1.180943, 2021-05-26T19:15:20.894Z
1.209908, 2021-05-26T19:15:24.458Z
1.224344, 2021-05-26T19:15:28.459Z
1.248378, 2021-05-26T19:15:32.460Z
1.196600, 2021-05-26T19:15:36.461Z
1.213228, 2021-05-26T19:15:40.462Z
1.228790, 2021-05-26T19:15:44.463Z
1.206095, 2021-05-26T19:15:48.505Z
1.246897, 2021-05-26T19:15:52.465Z
1.247893, 2021-05-26T19:15:56.467Z
1.239743, 2021-05-26T19:16:00.473Z
1.205827, 2021-05-26T19:16:04.468Z
1.208149, 2021-05-26T19:16:08.469Z
1.288686, 2021-05-26T19:16:12.470Z
1.240806, 2021-05-26T19:16:16.471Z
1.230867, 2021-05-26T19:16:20.472Z
1.216268, 2021-05-26T19:16:24.474Z
1.200006, 2021-05-26T19:16:28.473Z
1.198026, 2021-05-26T19:16:32.474Z
1.241251, 2021-05-26T19:16:36.475Z
1.216001, 2021-05-26T19:16:40.480Z
1.203064, 2021-05-26T19:16:44.477Z
1.193305, 2021-05-26T19:16:48.482Z
1.171437, 2021-05-26T19:16:52.502Z
1.241454, 2021-05-26T19:16:56.503Z
1.240659, 2021-05-26T19:17:01.224Z
1.238464, 2021-05-26T19:17:04.482Z
1.286869, 2021-05-26T19:17:08.484Z
1.182177, 2021-05-26T19:17:12.484Z
1.181186, 2021-05-26T19:17:16.486Z
1.216196, 2021-05-26T19:17:20.486Z
1.220078, 2021-05-26T19:17:24.487Z
1.209411, 2021-05-26T19:17:28.494Z
1.246070, 2021-05-26T19:17:32.489Z
1.229771, 2021-05-26T19:17:36.491Z
1.196573, 2021-05-26T19:17:40.491Z
1.162617, 2021-05-26T19:17:44.492Z
1.277652, 2021-05-26T19:17:48.493Z
1.182761, 2021-05-26T19:17:52.494Z
1.249805, 2021-05-26T19:17:56.496Z
1.177500, 2021-05-26T19:18:00.496Z
1.258728, 2021-05-26T19:18:05.115Z
1.208364, 2021-05-26T19:18:08.574Z
1.203534, 2021-05-26T19:18:12.499Z
1.186171, 2021-05-26T19:18:16.501Z
1.247107, 2021-05-26T19:18:20.500Z
1.251975, 2021-05-26T19:18:24.502Z
1.228984, 2021-05-26T19:18:28.502Z
1.202632, 2021-05-26T19:18:32.503Z
1.166764, 2021-05-26T19:18:36.504Z
1.200506, 2021-05-26T19:18:40.509Z
1.278910, 2021-05-26T19:18:44.506Z
1.208907, 2021-05-26T19:18:48.511Z
1.227683, 2021-05-26T19:18:52.516Z
1.248810, 2021-05-26T19:18:56.509Z
1.185445, 2021-05-26T19:19:00.517Z
1.271520, 2021-05-26T19:19:04.524Z
1.203788, 2021-05-26T19:19:08.518Z
1.166589, 2021-05-26T19:19:12.528Z
1.248899, 2021-05-26T19:19:16.607Z
1.218425, 2021-05-26T19:19:20.587Z
1.229016, 2021-05-26T19:19:24.580Z
1.243096, 2021-05-26T19:19:28.583Z
1.219499, 2021-05-26T19:19:32.604Z
1.206134, 2021-05-26T19:19:36.604Z
1.258263, 2021-05-26T19:19:40.614Z
1.233422, 2021-05-26T19:19:44.614Z
1.255837, 2021-05-26T19:19:48.609Z
1.205828, 2021-05-26T19:19:52.616Z
1.251354, 2021-05-26T19:19:56.613Z
1.209597, 2021-05-26T19:20:01.320Z
1.248007, 2021-05-26T19:20:04.525Z
1.264735, 2021-05-26T19:20:08.526Z
1.181290, 2021-05-26T19:20:12.530Z
1.232439, 2021-05-26T19:20:16.570Z
1.200054, 2021-05-26T19:20:20.529Z
1.209810, 2021-05-26T19:20:24.540Z
1.188871, 2021-05-26T19:20:28.533Z
1.180379, 2021-05-26T19:20:32.533Z
1.201743, 2021-05-26T19:20:36.533Z
1.259825, 2021-05-26T19:20:40.546Z
0.990836, 2021-05-26T19:20:44.535Z
1.176641, 2021-05-26T19:20:48.545Z
1.190872, 2021-05-26T19:20:52.537Z
1.207711, 2021-05-26T19:20:56.538Z
1.226313, 2021-05-26T19:21:00.539Z
1.219451, 2021-05-26T19:21:05.355Z
1.216077, 2021-05-26T19:21:08.541Z
1.248345, 2021-05-26T19:21:12.542Z
1.254105, 2021-05-26T19:21:16.543Z
1.174384, 2021-05-26T19:21:20.544Z
1.221226, 2021-05-26T19:21:24.545Z
1.226142, 2021-05-26T19:21:28.546Z
1.210438, 2021-05-26T19:21:32.547Z
1.203071, 2021-05-26T19:21:36.553Z
1.243381, 2021-05-26T19:21:40.549Z
1.211341, 2021-05-26T19:21:44.550Z
1.239766, 2021-05-26T19:21:48.551Z
1.243750, 2021-05-26T19:21:52.552Z
1.175590, 2021-05-26T19:21:56.552Z
1.245676, 2021-05-26T19:22:00.553Z
1.196957, 2021-05-26T19:22:04.554Z
